split,case_id,frames,strict_human3r_forward_seconds,strict_human3r_forward_fps,causal_detector_seconds,causal_detector_fps,whole_multi_method_protocol_seconds,frozen_candidate_postprocess_seconds,frozen_candidate_postprocess_fps,process_peak_host_rss_gib,gpu,precision
development,egobody_recording_20210911_S07_S06_01_extreme_kinect_11_kinect_13_b02166,150,42.78700930438936,3.5057369617233816,16.96854855492711,8.839883948497464,295.0091119511053,0.13023021258413792,1151.8064589128226,12.846443176269531,NVIDIA L20,FP32
development,egobody_recording_20210911_S07_S06_01_medium_kinect_11_kinect_12_b02166,150,41.3691275017336,3.625892279060373,17.20309653133154,8.719360478319064,322.9952142033726,0.1568483328446746,956.3378665206699,12.877269744873047,NVIDIA L20,FP32
development,egobody_recording_20210911_S07_S06_01_small_kinect_13_kinect_12_b02166,150,42.04734822921455,3.5674068952529048,16.984261431731284,8.831705788498912,328.8346953438595,0.1340967733412981,1118.5951478357022,12.844764709472656,NVIDIA L20,FP32
development,egobody_recording_20210911_S07_S06_02_extreme_kinect_11_kinect_13_b01351,150,42.70992658659816,3.5120641028464825,18.25495696812868,8.216946238870072,319.29351032245904,0.12734017241746187,1177.94720356002,12.803466796875,NVIDIA L20,FP32
development,egobody_recording_20210911_S07_S06_02_medium_kinect_11_kinect_12_b01351,150,41.23718029074371,3.6374940998007497,16.947547087445855,8.85083836770188,334.0570136439055,0.13253512047231197,1131.7754830979811,12.833816528320312,NVIDIA L20,FP32
development,egobody_recording_20210911_S07_S06_02_small_kinect_12_kinect_13_b01351,150,41.050434581935406,3.6540417057121433,17.037297156639397,8.80421340432777,331.7838160386309,0.12477826420217752,1202.132446376685,12.799980163574219,NVIDIA L20,FP32
development,egobody_recording_20210911_S07_S06_03_extreme_kinect_11_kinect_13_b02231,150,44.879892562516034,3.3422539902709336,17.285380812361836,8.677853362231152,298.0223755100742,0.15792851243168116,949.7968269972088,12.855499267578125,NVIDIA L20,FP32
development,egobody_recording_20210911_S07_S06_03_medium_kinect_11_kinect_12_b02231,150,42.80021948274225,3.5046549249702434,17.35422284435481,8.643429403051247,325.1529407771304,0.12490906100720167,1200.8736499216154,12.920478820800781,NVIDIA L20,FP32
development,egobody_recording_20210911_S07_S06_03_small_kinect_13_kinect_12_b02231,150,41.01636166963726,3.6570771734500007,18.34782553743571,8.175355695090394,311.8929852154106,0.12821921426802874,1169.8714647123077,12.806411743164062,NVIDIA L20,FP32
development,egobody_recording_20210911_S08_S03_01_extreme_kinect_11_kinect_13_b02986,150,41.996445207856596,3.571730875258422,16.758712959475815,8.950568003802825,334.6359253525734,0.15211270563304424,986.1109193722389,12.784488677978516,NVIDIA L20,FP32
development,egobody_recording_20210911_S08_S03_01_medium_kinect_12_kinect_11_b02986,150,42.07088443823159,3.5654111389131784,16.86856236960739,8.892281198204516,332.42460488155484,0.16694277059286833,898.5115046749313,12.851177215576172,NVIDIA L20,FP32
development,egobody_recording_20210911_S08_S03_01_small_kinect_12_kinect_13_b02986,150,45.12458017561585,3.3241306493319156,17.156163305975497,8.743213580145566,308.198701351881,0.15345787908881903,977.4669172456263,12.846870422363281,NVIDIA L20,FP32
development,egobody_recording_20210911_S08_S03_02_extreme_kinect_13_kinect_11_b02326,150,42.41922958008945,3.5361321147238924,18.00013282429427,8.333271841058265,324.87337685376406,0.1585417091846466,946.1232679490137,12.849864959716797,NVIDIA L20,FP32
development,egobody_recording_20210911_S08_S03_02_medium_kinect_12_kinect_11_b02326,150,43.373002788983285,3.4583724979747057,20.73095392715186,7.235557057677948,276.3426802530885,0.1536846486851573,976.0246145813446,12.890155792236328,NVIDIA L20,FP32
development,egobody_recording_20210911_S08_S03_02_small_kinect_13_kinect_12_b02326,150,42.41214634105563,3.536722683020586,17.606203081086278,8.51972451465925,379.47975619789213,0.12425674125552177,1207.1779646268023,12.819412231445312,NVIDIA L20,FP32
development,egobody_recording_20210911_S08_S03_03_extreme_kinect_11_kinect_13_b03066,150,42.95764306746423,3.4918116844638707,17.95333542022854,8.354993458819393,376.8887824099511,0.15364790987223387,976.2579922156618,12.825794219970703,NVIDIA L20,FP32
development,egobody_recording_20210911_S08_S03_03_medium_kinect_12_kinect_11_b03066,150,44.00971358735114,3.4083384728754877,17.87743119057268,8.39046719861518,366.3618549760431,0.15358166117221117,976.6791090493867,12.858875274658203,NVIDIA L20,FP32
development,egobody_recording_20210911_S08_S03_03_small_kinect_12_kinect_13_b03066,150,42.3143746573478,3.5448946419429794,17.70861573982984,8.470453151378921,326.58908051252365,0.1338071534410119,1121.0162995218834,12.909168243408203,NVIDIA L20,FP32
development,egobody_recording_20210918_S05_S06_01_extreme_kinect_13_kinect_11_b02931,150,43.309626288712025,3.463433256155691,17.250527740456164,8.69538615031574,364.725344077684,0.10931793227791786,1372.144504331243,12.8790283203125,NVIDIA L20,FP32
development,egobody_recording_20210918_S05_S06_01_medium_kinect_12_kinect_13_b02931,150,43.19253319688141,3.472822474112963,16.42697714176029,9.131320918361382,388.46417474746704,0.13089358527213335,1145.969068599837,12.888145446777344,NVIDIA L20,FP32
development,egobody_recording_20210918_S05_S06_01_small_kinect_12_kinect_11_b02931,150,42.77335700113326,3.5068559149104384,15.965057007968426,9.395519222081857,408.94221227802336,0.1341996407136321,1117.7377167505551,12.901496887207031,NVIDIA L20,FP32
development,egobody_recording_20210918_S05_S06_02_extreme_kinect_11_kinect_13_b02371,150,43.89119029883295,3.417542312676547,16.12257649935782,9.30372388097986,375.84079385735095,0.16651354171335697,900.827635137423,12.925769805908203,NVIDIA L20,FP32
development,egobody_recording_20210918_S05_S06_02_medium_kinect_13_kinect_12_b02371,150,43.08615325670689,3.48139689116133,15.922008258290589,9.420922132853121,402.2255360512063,0.13324084412306547,1125.7809194112824,12.889495849609375,NVIDIA L20,FP32
development,egobody_recording_20210918_S05_S06_02_small_kinect_11_kinect_12_b02371,150,48.2571006398648,3.1083508543007285,19.646758323535323,7.63484731322375,311.7303105276078,0.1588667817413807,944.187314401478,12.88394546508789,NVIDIA L20,FP32
development,egobody_recording_20210918_S05_S06_03_extreme_kinect_13_kinect_11_b01956,150,43.10039125289768,3.4802468293119118,16.27197856735438,9.218301227420318,277.291768043302,0.15091779734939337,993.9185611934917,12.883087158203125,NVIDIA L20,FP32
development,egobody_recording_20210918_S05_S06_03_medium_kinect_12_kinect_13_b01956,150,42.70989010762423,3.5120671025379946,15.267136695794761,9.825025018693687,279.6000404562801,0.12438264489173889,1205.9560248984747,12.88006591796875,NVIDIA L20,FP32
development,egobody_recording_20210918_S05_S06_03_small_kinect_12_kinect_11_b01956,150,42.18967735674232,3.555372057758307,17.20696178264916,8.717401822281854,306.73815536592156,0.1541403504088521,973.139087864599,12.863487243652344,NVIDIA L20,FP32
development,egobody_recording_20210918_S05_S06_04_extreme_kinect_13_kinect_11_b03651,150,42.918652195483446,3.494983936512929,16.297939013689756,9.203617701232329,300.3235471593216,0.1516996994614601,988.7956306604817,12.853561401367188,NVIDIA L20,FP32
development,egobody_recording_20210918_S05_S06_04_medium_kinect_13_kinect_12_b03651,150,42.773529255762696,3.5068417923403206,18.49514164123684,8.110237970038542,284.65248352009803,0.1840337673202157,815.0678116532956,12.89206314086914,NVIDIA L20,FP32
development,egobody_recording_20210918_S05_S06_04_small_kinect_11_kinect_12_b03651,150,42.135830293409526,3.5599156099568194,17.261755500920117,8.689730311149665,284.5386838624254,0.1696588322520256,884.1272688779167,12.86855697631836,NVIDIA L20,FP32
development,egobody_recording_20210918_S05_S06_05_extreme_kinect_13_kinect_11_b02446,150,43.264994306489825,3.4670061190207933,17.80569957382977,8.424268834708693,284.7841075435281,1.6506852330639958,90.87135269367532,12.905799865722656,NVIDIA L20,FP32
development,egobody_recording_20210918_S05_S06_05_medium_kinect_13_kinect_12_b02446,150,41.32071763370186,3.6301402441679165,17.730174428783357,8.460153655143312,297.99008401017636,0.12498743459582329,1200.1206400072201,12.888107299804688,NVIDIA L20,FP32
development,egobody_recording_20210918_S05_S06_05_small_kinect_12_kinect_11_b02446,150,41.96437256131321,3.574460687594896,17.745512494817376,8.45284124895282,292.63192933704704,0.19758734107017517,759.1579459876732,12.820720672607422,NVIDIA L20,FP32
development,egobody_recording_20210918_S05_S09_01_extreme_kinect_13_kinect_11_b02171,150,44.153325331397355,3.397252616290154,17.620612691156566,8.512757338754856,280.88065699581057,0.13062414340674877,1148.3328892187794,12.900230407714844,NVIDIA L20,FP32
development,egobody_recording_20210918_S05_S09_01_medium_kinect_13_kinect_12_b02171,150,42.93003999721259,3.494056842475324,15.896739012561738,9.435897505863858,283.77928860113025,0.13050526659935713,1149.3789017763586,12.902862548828125,NVIDIA L20,FP32
development,egobody_recording_20210918_S05_S09_01_small_kinect_11_kinect_12_b02171,150,42.213945493102074,3.5533281300254345,17.925672103650868,8.367887080197676,296.2564740572125,0.1351125594228506,1110.1854678850202,12.87613296508789,NVIDIA L20,FP32
development,egobody_recording_20210918_S06_S05_01_extreme_kinect_13_kinect_11_b02456,150,42.40518681332469,3.537303128985781,16.045313054695725,9.34852436276411,314.85653010196984,0.12774224486202002,1174.2395803519937,12.861557006835938,NVIDIA L20,FP32
development,egobody_recording_20210918_S06_S05_01_medium_kinect_13_kinect_12_b02456,150,42.84765905607492,3.500774681848881,16.21024922002107,9.253404926972804,325.8428189577535,0.13439601194113493,1116.1045468052994,12.817962646484375,NVIDIA L20,FP32
development,egobody_recording_20210918_S06_S05_01_small_kinect_11_kinect_12_b02456,150,44.10894081182778,3.4006710938698763,24.455740165896714,6.133529346585613,309.82090506516397,0.11720328684896231,1279.8275887373552,12.889568328857422,NVIDIA L20,FP32
development,egobody_recording_20210918_S06_S05_02_extreme_kinect_11_kinect_13_b03571,150,42.981050884351134,3.489910016476892,17.471662192605436,8.585330825791996,293.2625154433772,0.14123821631073952,1062.0355022749904,12.82012939453125,NVIDIA L20,FP32
development,egobody_recording_20210918_S06_S05_02_medium_kinect_12_kinect_13_b03571,150,44.37482060585171,3.3802953556102824,17.196881513111293,8.722511688275377,276.44698116276413,0.15399587247520685,974.0520806760572,12.925960540771484,NVIDIA L20,FP32
development,egobody_recording_20210918_S06_S05_02_small_kinect_12_kinect_11_b03571,150,41.99133381526917,3.5721656439847593,18.213064049370587,8.235846510690976,277.02452707942575,0.13269769120961428,1130.3889211083133,12.938919067382812,NVIDIA L20,FP32
development,egobody_recording_20210918_S06_S05_03_extreme_kinect_13_kinect_11_b01166,150,41.8807057030499,3.581601538989265,17.21740808337927,8.71211272182145,277.5353318154812,0.13817605562508106,1085.571587070059,12.911609649658203,NVIDIA L20,FP32
development,egobody_recording_20210918_S06_S05_03_medium_kinect_12_kinect_13_b01166,150,42.39363441988826,3.538267054773441,17.105670928023756,8.769021725669882,282.3703346280381,0.13444264698773623,1115.717395936744,12.89480209350586,NVIDIA L20,FP32
development,egobody_recording_20210918_S06_S05_03_small_kinect_12_kinect_11_b01166,150,41.438770095817745,3.6197985522533385,18.322395283728838,8.186702539553176,281.9477422880009,0.15172574669122696,988.6258810461551,12.89645004272461,NVIDIA L20,FP32
development,egobody_recording_20210918_S09_S05_01_extreme_kinect_13_kinect_11_b02021,150,41.40582125727087,3.6226790206137975,19.417684514075518,7.724916938024603,285.61542772781104,1.6304501183331013,91.99913466433014,12.828010559082031,NVIDIA L20,FP32
development,egobody_recording_20210918_S09_S05_01_medium_kinect_12_kinect_13_b02021,150,43.221692183054984,3.470479576891886,17.855264080688357,8.40088386943741,317.0630380427465,2.757256562821567,54.401901521453404,12.926509857177734,NVIDIA L20,FP32
development,egobody_recording_20210918_S09_S05_01_small_kinect_12_kinect_11_b02021,150,43.9008210496977,3.416792588689703,17.517917584627867,8.562661587792054,313.9146095858887,0.2111368253827095,710.4397810666517,12.895133972167969,NVIDIA L20,FP32
development,egobody_recording_20210918_S09_S05_02_extreme_kinect_13_kinect_11_b03726,150,44.13079452794045,3.3989870702425438,18.35553670208901,8.171921226521738,309.9215565333143,0.12411285657435656,1208.5774523297218,12.880569458007812,NVIDIA L20,FP32
development,egobody_recording_20210918_S09_S05_02_medium_kinect_13_kinect_12_b03726,150,41.7538229720667,3.592485413858989,18.062793309800327,8.304363418620005,339.06474360637367,0.12176790554076433,1231.851688126346,12.889690399169922,NVIDIA L20,FP32
development,egobody_recording_20210918_S09_S05_02_small_kinect_11_kinect_12_b03726,150,42.95765436254442,3.491810766343607,25.054838051088154,5.986867673785876,312.881365083158,0.11002443078905344,1363.333569864956,12.874420166015625,NVIDIA L20,FP32
development,egobody_recording_20210918_S09_S05_03_extreme_kinect_13_kinect_11_b02121,150,42.00416283030063,3.5710746243416187,17.31808820553124,8.661464141988338,364.9758151192218,0.1540522500872612,973.6956124628764,12.837825775146484,NVIDIA L20,FP32
development,egobody_recording_20210918_S09_S05_03_medium_kinect_13_kinect_12_b02121,150,42.32106107287109,3.5443345747338535,17.33555230498314,8.652738451077916,373.95433915313333,0.1351956445723772,1109.5031979354724,12.89889144897461,NVIDIA L20,FP32
development,egobody_recording_20210918_S09_S05_03_small_kinect_11_kinect_12_b02121,150,41.709324365481734,3.5963181442502257,17.399105741642416,8.621132731034285,360.98398905433714,0.12045510672032833,1245.277216417804,12.883426666259766,NVIDIA L20,FP32
development,egobody_recording_20210921_S10_S11_01_extreme_kinect_13_kinect_11_b02266,150,41.67211036477238,3.5995297259243886,14.936402234248817,10.042579039285213,378.6820814013481,0.1675376370549202,895.3212104264595,12.925128936767578,NVIDIA L20,FP32
development,egobody_recording_20210921_S10_S11_01_medium_kinect_12_kinect_11_b02266,150,42.301953645423055,3.545935520078032,14.693020194768906,10.208929002452734,370.3387474725023,0.12224591337144375,1227.034882910364,12.858070373535156,NVIDIA L20,FP32
development,egobody_recording_20210921_S10_S11_01_small_kinect_13_kinect_12_b02266,150,49.549171823076904,3.027295804975279,15.808459500782192,9.48859058610854,298.930871386081,0.12356634717434645,1213.9227502481472,12.903694152832031,NVIDIA L20,FP32
development,egobody_recording_20210921_S10_S11_02_extreme_kinect_13_kinect_11_b02411,150,41.920213484205306,3.578226052129171,16.476592247374356,9.103824246418636,381.77612159587443,0.12069416232407093,1242.810730126625,12.854717254638672,NVIDIA L20,FP32
development,egobody_recording_20210921_S10_S11_02_medium_kinect_12_kinect_11_b02411,150,41.82348739821464,3.586501493091731,16.336013599298894,9.18216669496637,381.1146149467677,0.13773435074836016,1089.0529427480956,12.887142181396484,NVIDIA L20,FP32
development,egobody_recording_20210921_S10_S11_02_small_kinect_13_kinect_12_b02411,150,47.04165855050087,3.1886630833598213,16.05304552987218,9.344021339805815,286.2073368038982,0.12079100124537945,1241.814360784081,12.881072998046875,NVIDIA L20,FP32
development,egobody_recording_20210923_S05_S13_01_extreme_kinect_13_kinect_11_b02761,150,41.19405388366431,3.641302223461993,17.764113669283688,8.443990102324566,355.9089002972469,0.13522400613874197,1109.2704933330967,12.87197494506836,NVIDIA L20,FP32
development,egobody_recording_20210923_S05_S13_01_medium_kinect_12_kinect_11_b02761,150,42.41615121252835,3.5363887507948832,17.98503892030567,8.340265520951712,299.2448405427858,0.20632537081837654,727.0070539800049,12.83267593383789,NVIDIA L20,FP32
development,egobody_recording_20210923_S05_S13_01_small_kinect_12_kinect_13_b02761,150,42.98310839664191,3.4897429617193265,16.096961583010852,9.318528793552806,340.707160375081,1.028370190411806,145.86187094739998,12.889339447021484,NVIDIA L20,FP32
development,egobody_recording_20210923_S05_S13_02_extreme_kinect_13_kinect_11_b04071,150,41.839745599776506,3.5851078406366135,15.104179779998958,9.931025860711143,344.21034937445074,0.9692383334040642,154.76069696210286,12.898971557617188,NVIDIA L20,FP32
development,egobody_recording_20210923_S05_S13_02_medium_kinect_12_kinect_11_b04071,150,42.11609555315226,3.561583713539964,15.853542687371373,9.461607601403005,287.38431766536087,0.13873196300119162,1081.2216359881795,12.919269561767578,NVIDIA L20,FP32
development,egobody_recording_20210923_S05_S13_02_small_kinect_13_kinect_12_b04071,150,42.87339087296277,3.498673581580281,18.35366151574999,8.172756148481826,310.47888433840126,0.4356653727591038,344.3009460449839,12.895973205566406,NVIDIA L20,FP32
development,egobody_recording_20210923_S13_S05_01_extreme_kinect_11_kinect_13_b02401,150,42.26633214019239,3.5489239875953245,24.51588329579681,6.118482381000612,316.01738934312016,0.1836630031466484,816.7132053276418,12.88888168334961,NVIDIA L20,FP32
