case_id,cluster,angle_stratum,internal_method,internal_method_key,metric,online,internal,internal_advantage
aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,PA-MPJPE_mm,57.1201445721218,60.9069158866487,-3.786771314526895
aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Anchor-MPJPE_mm,418.4380193823543,393.03639175214636,25.40162763020794
aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Anchor-root_mm,359.77065763812,332.8316443548794,26.93901328324057
aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Orientation_deg,45.6857995920276,41.5487842309273,4.137015361100296
aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Seam-root_mm,167.95089504424297,502.6937123878268,-334.74281734358385
aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Seam-orientation_deg,38.03267094834067,70.9353612337213,-32.90269028538062
aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Camera-rotation_deg,89.56252119459032,72.51694338511459,17.04557780947573
aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Camera-translation_m,6.322416131724377,5.411802965892797,0.9106131658315801
aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Coverage,0.9933333333333333,1.0,0.00666666666666671
aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,,Human3R,m0_strict_human3r,PA-MPJPE_mm,50.614107305737086,47.64831175311256,2.9657955526245274
aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,,Human3R,m0_strict_human3r,Anchor-MPJPE_mm,1020.0994254091244,770.5973846200291,249.5020407890953
aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,,Human3R,m0_strict_human3r,Anchor-root_mm,1002.9264877814657,758.6060752272361,244.3204125542295
aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,,Human3R,m0_strict_human3r,Orientation_deg,10.452437238484958,7.380737272714356,3.071699965770602
aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,,Human3R,m0_strict_human3r,Seam-root_mm,434.3173434193871,2600.979794219124,-2166.6624507997367
aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,,Human3R,m0_strict_human3r,Seam-orientation_deg,16.24381550233875,5.559330849416623,10.684484652922128
aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,,Human3R,m0_strict_human3r,Camera-rotation_deg,4.562790989191879,5.284925489724956,-0.7221345005330768
aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,,Human3R,m0_strict_human3r,Camera-translation_m,1.8141708457454158,1.591993202307699,0.22217764343771673
