ATE_SE3_m,ATE_Sim3_m,Coverage,IDF1,MPJPE_mm,PA-MPJPE_mm,Precision,W-MPJPE_mm,WA-MPJPE_mm,angle_stratum,case_id,dataset,inference_status,method,seconds,time_access,unit
0.1035652801627316,0.04227283610688965,0.99,0.648471615720524,68.9163849920801,44.543607569803164,0.48214285714285715,330.815220802694,140.25567456790594,small,h4d_test_16_mma5_001_mma5_small_cam13_cam15_b00085,harmony4d,audited,JOSH,689.9956334710005,offline_full_sequence,001_mma5
1.2789583816145011,0.22465913306291005,1.0,0.4049247606019152,70.9443315825717,46.354515814026634,0.25817555938037867,1637.890248492326,458.12510602674166,extreme,h4d_test_16_mma5_001_mma5_extreme_cam03_cam08_b00085,harmony4d,audited,JOSH,1133.2384456300642,offline_full_sequence,001_mma5
0.3675974354216014,0.1499852928982518,0.9866666666666667,0.31240105540897095,75.11005191814507,44.220114591076886,0.18557993730407524,832.7380227656861,320.93359639371135,large,h4d_test_16_mma5_001_mma5_large_cam05_cam17_b00085,harmony4d,audited,JOSH,1367.0421953689074,offline_full_sequence,001_mma5
0.8789137908906746,0.07439272174624259,0.95,0.30335284725918044,69.83568292745791,49.29736563967834,0.1804939835338822,586.0690567105578,305.2868909362279,medium,h4d_test_16_mma5_001_mma5_medium_cam10_cam14_b00085,harmony4d,audited,JOSH,1306.0185414350126,offline_full_sequence,001_mma5
0.07585808665353286,0.041494340285446976,1.0,0.5714285714285714,64.32830035448751,40.718104103617236,0.4,247.2544994474018,168.55381486968864,small,h4d_test_16_mma5_002_mma5_small_cam13_cam15_b00103,harmony4d,audited,JOSH,798.3880487700226,offline_full_sequence,002_mma5
0.8761215406833314,0.22466867558410503,1.0,0.2556390977443609,70.59093385130316,42.633542899240446,0.2099370188943317,398.05480074911225,399.7040553201798,extreme,h4d_test_16_mma5_002_mma5_extreme_cam03_cam08_b00103,harmony4d,audited,JOSH,1587.093873212987,offline_full_sequence,002_mma5
0.137154012567199,0.0740277880728875,0.9233333333333333,0.3070953436807095,69.3998644475248,47.05902486764274,0.1841755319148936,235.35342400060804,173.17204507612163,medium,h4d_test_16_mma5_002_mma5_medium_cam10_cam14_b00103,harmony4d,audited,JOSH,1322.052569189982,offline_full_sequence,002_mma5
1.6977651713402417,0.14988624547096735,0.9,0.25960136120563926,77.02901882774127,43.37312226555804,0.15367103016505407,961.3567533684734,424.71475952265445,large,h4d_test_16_mma5_002_mma5_large_cam05_cam17_b00103,harmony4d,audited,JOSH,1503.5806819830323,offline_full_sequence,002_mma5
3.80556899534065,0.22528916914517927,0.9933333333333333,0.35294117647058826,75.28283580819493,41.95904110757862,0.21547360809833696,2197.5949733338107,559.1753011918651,extreme,h4d_test_16_mma5_004_mma5_extreme_cam03_cam08_b00115,harmony4d,audited,JOSH,1266.5718906599795,offline_full_sequence,004_mma5
0.041601225684735225,0.04159954381869349,0.96,0.5485714285714286,65.6880295325631,43.45752407661616,0.384,339.199239433515,180.70945769502103,small,h4d_test_16_mma5_004_mma5_small_cam13_cam15_b00115,harmony4d,audited,JOSH,789.0410074930405,offline_full_sequence,004_mma5
2.489183546011336,0.15029479808749477,0.9966666666666667,0.32408917890157696,71.02197670011522,42.20232666846229,0.19428200129954515,603.0610551979735,368.4721612862126,large,h4d_test_16_mma5_004_mma5_large_cam05_cam17_b00115,harmony4d,audited,JOSH,1363.4009049649467,offline_full_sequence,004_mma5
0.09981587458735357,0.07394808954744311,0.9933333333333333,0.4049079754601227,62.31436886044211,42.5462686334343,0.25535561268209084,298.1617500029653,168.88192971848187,medium,h4d_test_16_mma5_004_mma5_medium_cam10_cam14_b00115,harmony4d,audited,JOSH,1121.1622686249902,offline_full_sequence,004_mma5
0.05584720371727999,0.04031561956425311,0.98,0.6030769230769231,67.46255387468466,42.24984283580467,0.43555555555555553,407.8112986291906,223.6083043806419,small,h4d_test_16_mma5_016_mma5_small_cam13_cam15_b00171,harmony4d,audited,JOSH,750.8559032270568,offline_full_sequence,016_mma5
2.645754452520548,0.22466191513848174,0.9533333333333334,0.32246998284734135,75.8865499639991,48.389118444676335,0.1973775017253278,1664.4841468885572,711.985574053833,extreme,h4d_test_16_mma5_016_mma5_extreme_cam03_cam08_b00171,harmony4d,audited,JOSH,1327.3804100210546,offline_full_sequence,016_mma5
0.3963753960828677,0.07402568525803582,0.9966666666666667,0.35510688836104515,71.04242392757911,47.3380462321628,0.21604046242774566,374.23475340281254,218.45018078985674,medium,h4d_test_16_mma5_016_mma5_medium_cam10_cam14_b00171,harmony4d,audited,JOSH,1240.108025709982,offline_full_sequence,016_mma5
2.5431628865243776,2.144413530545681,1.0,0.322234156820623,76.73734749441236,49.25719918224077,0.19206145966709348,1137.332656947246,648.3078612860878,large,h4d_test_16_mma5_016_mma5_large_cam05_cam17_b00171,harmony4d,audited,JOSH,1546.3980870150262,offline_full_sequence,016_mma5
0.5182818788591655,0.06890353386278361,1.0,0.5,85.70626264666927,57.407227195141886,1.0,422.68724820561414,265.06351216405454,extreme,h4d_test_01_hugging_002_hugging_extreme_cam07_cam20_b00151,harmony4d,existing_paper_result,Human3R,,streaming,002_hugging
0.18883121363123312,0.05572474371265263,0.95,0.38145695364238413,95.18364644264176,63.27196570519375,0.6263736263736264,362.7178749331593,219.46495269711852,large,h4d_test_01_hugging_002_hugging_large_cam11_cam16_b00151,harmony4d,existing_paper_result,Human3R,,streaming,002_hugging
