angle_stratum,scope,metric,estimate,ci95_low,ci95_high,available_clusters,total_clusters,bootstrap_samples,seed,availability_policy
medium,case-macro,Camera-seam-rotation_deg,78.49778492478575,73.92698662193771,82.87961694205607,11,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,case-macro,Human-seam_mm,2396.9218502667327,1724.174840000919,2953.5032231921077,3,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,case-macro,IDF1,0.14539347918652606,0.0840661453742632,0.2136459531976706,22,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,case-macro,IDs,10.181818181818182,5.090909090909091,15.772727272727273,22,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,case-macro,Coverage,0.22868571889601366,0.13639349229094463,0.32959970016767454,22,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,case-macro,Precision,0.201843934079334,0.11429707845114201,0.2950989192489052,22,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,independent-unit-macro,W-MPJPE_mm,1693.921420351894,1117.7115335767517,2477.4573615068557,11,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,independent-unit-macro,WA-MPJPE_mm,412.84059144395434,331.4414198986743,500.9519732817715,11,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,independent-unit-macro,MPJPE_mm,185.81876458950515,156.19887815444505,215.51111303891656,17,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,independent-unit-macro,PA-MPJPE_mm,90.3462386095438,75.86779649549842,106.2750215837454,17,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,independent-unit-macro,MPVPE_mm,224.73435418130134,187.6203220167116,262.29649709498284,17,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,independent-unit-macro,AdapterShared-W-MPJPE_mm,2202.138024016799,1271.8093851608796,3447.3763444307206,11,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,independent-unit-macro,AdapterShared-WA-MPJPE_mm,758.806773800559,562.2228798735417,947.0551904055943,17,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,independent-unit-macro,ATE-Sim3_m,2.3723048485514835,1.4846653577341522,3.397482508925803,22,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,independent-unit-macro,ATE-SE3_m,3.840232696018684,2.645184779142136,5.217710387115918,22,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,independent-unit-macro,RPE-translation_m,0.07898553539518258,0.06467894964374561,0.09566955310208582,11,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,independent-unit-macro,RPE-rotation_deg,1.0837395956175853,0.9101481636925512,1.275774051772818,11,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,independent-unit-macro,Camera-seam-translation_m,5.379381394589531,4.496448466803452,6.274359565615474,11,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,independent-unit-macro,Camera-seam-rotation_deg,78.49778492478575,73.98345025238773,82.7845715158769,11,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,independent-unit-macro,Human-seam_mm,2396.9218502667327,1724.174840000919,2953.5032231921077,3,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,independent-unit-macro,IDF1,0.14539347918652604,0.08515463994648777,0.21567027122810722,22,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,independent-unit-macro,IDs,10.181818181818182,5.045454545454546,16.045454545454547,22,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,independent-unit-macro,Coverage,0.2286857188960137,0.13716691660001776,0.33165530288414324,22,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,independent-unit-macro,Precision,0.20184393407933393,0.11733411702850133,0.2980276519647576,22,22,10000,20260903,finite clusters only; no missing-geometry imputation
small,case-macro,W-MPJPE_mm,1078.3418195529894,758.2147203071567,1422.5732262760705,16,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,case-macro,WA-MPJPE_mm,442.75151011920497,333.98860190481577,557.5635972998364,16,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,case-macro,MPJPE_mm,187.2721895924361,154.44051605091065,223.37045252066054,19,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,case-macro,PA-MPJPE_mm,88.95293566971948,76.2129249730716,102.20499784211684,19,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,case-macro,MPVPE_mm,228.2414097428081,187.04305943095176,272.7072783323001,19,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,case-macro,AdapterShared-W-MPJPE_mm,1731.5175475273818,1084.268960099903,2431.814884283692,16,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,case-macro,AdapterShared-WA-MPJPE_mm,702.9873258989188,527.0270892376037,885.2889330500662,19,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,case-macro,ATE-Sim3_m,1.1537342123010943,0.7926491204453026,1.5289287892455157,24,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,case-macro,ATE-SE3_m,1.6278843956846185,1.2110561741535488,2.0593001630107395,24,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,case-macro,RPE-translation_m,0.05109933032116548,0.040362323754232966,0.06274722184704958,16,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,case-macro,RPE-rotation_deg,0.4210906134720426,0.39129076681037495,0.4465317509487225,16,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,case-macro,Camera-seam-translation_m,4.0123721202689575,3.1837267620633694,4.883664000628147,16,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,case-macro,Camera-seam-rotation_deg,35.12512356286339,29.618297994491048,40.16724719437733,16,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,case-macro,Human-seam_mm,984.7045246054204,613.4624138078199,1237.268853572463,4,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,case-macro,IDF1,0.14582554407201864,0.07610758377027188,0.22922776137815049,24,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,case-macro,IDs,8.708333333333334,4.125,14.166666666666666,24,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,case-macro,Coverage,0.1965383890520439,0.11327403482127978,0.2887162457219845,24,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,case-macro,Precision,0.1768785137193654,0.09752451127760572,0.2664755613852355,24,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,independent-unit-macro,W-MPJPE_mm,1078.3418195529894,759.0818506531358,1412.3403607975956,16,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,independent-unit-macro,WA-MPJPE_mm,442.7515101192049,336.191206349008,555.00255323384,16,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,independent-unit-macro,MPJPE_mm,187.2721895924361,154.8062857725881,223.0908691065218,19,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,independent-unit-macro,PA-MPJPE_mm,88.95293566971951,76.27797398372068,102.71488820937788,19,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,independent-unit-macro,MPVPE_mm,228.24140974280803,187.78270503453982,272.8203670684436,19,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,independent-unit-macro,AdapterShared-W-MPJPE_mm,1731.5175475273818,1094.482779099642,2418.143256771953,16,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,independent-unit-macro,AdapterShared-WA-MPJPE_mm,702.9873258989188,529.7069867848683,881.2208127991,19,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,independent-unit-macro,ATE-Sim3_m,1.153734212301094,0.794217623478069,1.5219059516500753,24,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,independent-unit-macro,ATE-SE3_m,1.6278843956846185,1.2142550511536894,2.0500175121044317,24,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,independent-unit-macro,RPE-translation_m,0.05109933032116549,0.04047860342050561,0.06256595902816954,16,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,independent-unit-macro,RPE-rotation_deg,0.4210906134720426,0.39175285196889265,0.4473150455757563,16,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,independent-unit-macro,Camera-seam-translation_m,4.0123721202689575,3.1844567929239838,4.857137786733938,16,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,independent-unit-macro,Camera-seam-rotation_deg,35.12512356286339,29.612839291021732,40.06062427173656,16,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,independent-unit-macro,Human-seam_mm,984.7045246054204,678.6133131566747,1237.268853572463,4,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,independent-unit-macro,IDF1,0.14582554407201867,0.07606109178587907,0.22624337077386433,24,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,independent-unit-macro,IDs,8.708333333333334,4.0,14.001041666666652,24,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,independent-unit-macro,Coverage,0.1965383890520439,0.11426137867189598,0.28735656949574506,24,24,10000,20260903,finite clusters only; no missing-geometry imputation
small,independent-unit-macro,Precision,0.1768785137193654,0.09786289774369497,0.2637728484543884,24,24,10000,20260903,finite clusters only; no missing-geometry imputation
