boundary_order,camera_relative_rotation_deg,camera_relative_translation_m,case_id,seam_orientation_excess_deg,seam_root_excess_mm,transition_angle_deg
2,134.90310587152587,8.974658349004674,aist__gKR_sBM_cAll_d30_mKR4_ch02__mc150-4,83.66956699197819,277.31991353068787,134.90027353
3,36.132533087498814,3.0709566548886933,aist__gKR_sBM_cAll_d30_mKR4_ch02__mc150-4,8.296952974384745,452.61047976846805,45.289752419
1,89.64269142646174,7.197858109368468,aist__gKR_sFM_cAll_d30_mKR2_ch17__mc150-4,42.956781204865365,510.6602862800401,89.661347434
2,44.96774255565791,3.746881531177384,aist__gKR_sFM_cAll_d30_mKR2_ch17__mc150-4,19.059041421352667,640.3367826956118,44.957974494
3,134.8409609458134,8.771856334509259,aist__gKR_sFM_cAll_d30_mKR2_ch17__mc150-4,77.58422626520414,258.89891147641583,134.835093883
1,90.49891250819762,7.000073152871137,aist__gLH_sBM_cAll_d18_mLH2_ch01__mc150-4,40.29928018188334,631.3369447933387,90.083100545
2,35.55656249802325,3.1936954327464497,aist__gLH_sBM_cAll_d18_mLH2_ch01__mc150-4,11.603792354911239,457.9955098179773,44.72502223
3,135.07974980612772,8.8751742110863,aist__gLH_sBM_cAll_d18_mLH2_ch01__mc150-4,42.20720920673855,284.25240236774613,135.031221805
1,45.12191293430129,3.772122444143818,aist__gLH_sBM_cAll_d18_mLH2_ch02__mc150-4,17.2472864056805,698.8941835736878,44.887734513
2,90.04389054523033,6.979386093162594,aist__gLH_sBM_cAll_d18_mLH2_ch02__mc150-4,38.44850582243081,306.4316914056916,89.948356646
3,135.2414994825703,9.028756860835067,aist__gLH_sBM_cAll_d18_mLH2_ch02__mc150-4,49.065650679368865,770.5808400198919,135.031221805
1,90.53101826066762,6.9770559697705625,aist__gLH_sBM_cAll_d18_mLH3_ch01__mc150-4,50.66949565265157,274.0804114949635,90.083100545
2,35.418938004530034,3.172883053368816,aist__gLH_sBM_cAll_d18_mLH3_ch01__mc150-4,5.024143956989796,298.1761748987108,44.72502223
3,135.10092440220595,8.906366243085825,aist__gLH_sBM_cAll_d18_mLH3_ch01__mc150-4,,,135.031221805
1,135.0753711916295,8.876405033302339,aist__gLH_sBM_cAll_d18_mLH3_ch02__mc150-4,,,135.031221805
2,44.74176515699667,3.7344280706069335,aist__gLH_sBM_cAll_d18_mLH3_ch02__mc150-4,16.398667237403846,547.2759298156633,44.72502223
3,90.50792147565215,6.991586691004359,aist__gLH_sBM_cAll_d18_mLH3_ch02__mc150-4,42.15455461736201,320.4646721123524,90.083100545
1,135.08814489619093,8.8846466570778,aist__gLH_sBM_cAll_d18_mLH4_ch04__mc150-4,18.53001846812671,238.01807698615877,135.031221805
2,44.74176781200967,3.7344280706069335,aist__gLH_sBM_cAll_d18_mLH4_ch04__mc150-4,14.340081573446646,469.795197885338,44.72502223
3,90.50792147565215,6.991586691004359,aist__gLH_sBM_cAll_d18_mLH4_ch04__mc150-4,42.390561349612625,707.9350835314589,90.083100545
