line,case_id,unit,sequence,angle_stratum,raw_status,evaluation_status,failure_reason,wall_time_seconds,native_track_count,W-MPJPE_mm,WA-MPJPE_mm,MPJPE_mm,PA-MPJPE_mm,MPVPE_mm,AdapterShared-W-MPJPE_mm,AdapterShared-WA-MPJPE_mm,ATE-Sim3_m,ATE-SE3_m,RPE-translation_m,RPE-rotation_deg,Camera-seam-translation_m,Camera-seam-rotation_deg,Human-seam_mm,IDF1,IDs,Coverage,Precision,W_available,WA_available,camera_reportable,evaluation,evaluation_bytes
46,ego_test_tagging_003_tagging_extreme_cam05_cam06_b00156,003_tagging,tagging,extreme,success,success,,690.6143004894257,12,1477.495551752593,520.3884026133165,260.47004339778863,128.6430574881769,307.6131265409809,2341.052581710241,843.4909466427541,3.7927830355906385,4.214899643844216,0.08889227165938689,1.708942448827962,8.457484877611014,168.43848321042123,,0.09002433090024331,19.0,0.1875,0.17772511848341233,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line046/onlinehmr.evaluation.json,12734
47,ego_test_tagging_003_tagging_large_cam07_cam08_b00156,003_tagging,tagging,large,success,success,,710.6017920970917,6,1519.7147174091197,434.66726201685645,201.85699023947757,110.61242340690058,224.97769650917525,1212.00482724658,1036.2189040779524,0.42738797353061286,2.337108312861841,0.07209628912425012,2.3477879115791014,5.445915842076413,133.22778812362938,824.082113010642,0.17890520694259013,4.0,0.2390745501285347,0.25833333333333336,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line047/onlinehmr.evaluation.json,12859
48,ego_test_tagging_003_tagging_medium_cam04_cam02_b00156,003_tagging,tagging,medium,success,success,,660.5523905754089,11,1702.3477377902816,621.8865335815191,136.12836190712687,65.06666365949994,156.05833855594668,2023.7149766069485,1385.3806401737015,3.005449524344861,3.1670135197341476,0.07014664545912565,0.8762070755955803,6.352502661057957,84.48420363506833,,0.19128329297820823,4.0,0.225,0.2112676056338028,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line048/onlinehmr.evaluation.json,12733
49,ego_test_tagging_003_tagging_small_cam06_cam02_b00156,003_tagging,tagging,small,success,success,,700.5832235813141,7,2186.3873862502064,487.46279964450343,211.33005025436933,92.41398646237478,252.8350456950032,4186.066687923975,1320.008158695074,0.9607240974617868,2.0868299670321004,0.04648197111324591,0.44088706315956666,4.275231696040622,42.19669435168617,613.4624138078199,0.20738974970202623,39.0,0.3425,0.3120728929384966,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line049/onlinehmr.evaluation.json,12796
50,ego_test_tagging_005_tagging_extreme_cam05_cam06_b00221,005_tagging,tagging,extreme,failed,inference_failed,nonfinite_camera_trajectory,700.5811915397644,8,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,False,False,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line050/onlinehmr.evaluation.json,8933
51,ego_test_tagging_005_tagging_large_cam07_cam08_b00221,005_tagging,tagging,large,success,success,,710.5984227657318,6,1866.4247803863534,502.1975595135814,180.74681625374205,84.69669831593562,218.72348389704487,2916.22829309298,1005.1640352001477,0.48583510846105077,0.49447595777807657,0.10823174207583654,2.513157355571106,5.451549581319077,133.2704795100404,,0.10228802153432032,3.0,0.1256544502617801,0.1329639889196676,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line051/onlinehmr.evaluation.json,12681
52,ego_test_tagging_005_tagging_medium_cam02_cam04_b00221,005_tagging,tagging,medium,success,success,,720.6214933395386,8,4872.146809075634,681.9881994075319,179.10176687636687,86.92451935138817,221.89247244328575,2872.076913676835,1075.6033478337272,2.8676473267131257,3.1708824433530607,0.06877632829083996,0.8659672256640516,6.354886915378546,84.48717978216087,,0.17434620174346202,33.0,0.32575757575757575,0.31695331695331697,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line052/onlinehmr.evaluation.json,12794
53,ego_test_tagging_005_tagging_small_cam02_cam06_b00221,005_tagging,tagging,small,success,success,,715.5855212211609,9,2337.0224727414297,639.5605601763027,212.61992342631711,101.1131885968012,264.0112087502771,2694.801295809967,1161.1889543850887,1.9217442007147958,2.122879555045841,0.04759219354476633,0.4389357771470919,4.259554603689551,42.21106760645433,,0.12376237623762376,27.0,0.2554945054945055,0.20945945945945946,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line053/onlinehmr.evaluation.json,12786
54,ego_test_tagging_006_tagging_extreme_cam05_cam06_b00186,006_tagging,tagging,extreme,success,success,,645.5337913036346,6,,,210.96500849366092,115.99687176811561,272.25424821938174,,428.1295209796197,0.4371409501519563,2.0626184082530674,,,,,,0.08310991957104558,0.0,0.08635097493036212,0.08010335917312661,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line054/onlinehmr.evaluation.json,11251
55,ego_test_tagging_006_tagging_large_cam08_cam07_b00186,006_tagging,tagging,large,success,success,,630.5141026973724,5,1448.5446301358963,413.32603941333355,117.33032682631269,39.60106739872546,139.8432366564736,1507.122681229898,551.6688165473817,1.7985366659785784,2.6973348413909846,0.058609951153039214,1.3507786645438649,5.45038292171781,133.24581933145953,3015.4625177814314,0.29781021897810217,3.0,0.3057142857142857,0.3194029850746269,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line055/onlinehmr.evaluation.json,12812
56,ego_test_tagging_006_tagging_medium_cam02_cam04_b00186,006_tagging,tagging,medium,success,success,,670.5530247688293,7,1581.150472370221,227.06259961658515,96.66120109770887,48.679980062212564,112.88370489860424,1091.0620293349236,492.44709435691595,0.383168099080602,1.1509957994595656,0.1331299992242086,1.4744706732782344,4.864424016646661,68.5687711886559,,0.2734584450402145,1.0,0.28225806451612906,0.2807486631016043,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line056/onlinehmr.evaluation.json,12697
57,ego_test_tagging_006_tagging_small_cam02_cam06_b00186,006_tagging,tagging,small,success,success,,630.5099649429321,6,1206.5933103234051,231.20118593404868,139.4337866284754,69.832079860492,173.11826357874736,553.443273268426,339.35966514135004,1.5162310701442145,2.094059031726306,0.05039961695060864,0.44621789266970335,4.26163660709586,42.20301924802323,,0.21727019498607242,2.0,0.22841225626740946,0.22841225626740946,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line057/onlinehmr.evaluation.json,12659
58,ego_test_tagging_007_tagging_extreme_cam06_cam05_b00359,007_tagging,tagging,extreme,success,success,,640.5503749847412,8,2836.2800911594745,662.2517441459441,186.0847428325193,93.31762730552813,228.04524116003932,1711.9314805584208,961.8830746130927,0.44418513682227656,1.1843484688484922,0.152973892824366,2.8489349984374828,6.516603967529091,141.5006549871185,,0.18953323903818953,38.0,0.34959349593495936,0.3816568047337278,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line058/onlinehmr.evaluation.json,12689
59,ego_test_tagging_007_tagging_large_cam08_cam07_b00359,007_tagging,tagging,large,failed,inference_failed,nonfinite_camera_trajectory,600.4935593605042,7,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,False,False,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line059/onlinehmr.evaluation.json,8927
60,ego_test_tagging_007_tagging_small_cam02_cam06_b00359,007_tagging,tagging,small,success,success,,640.5470490455627,8,912.6211106511358,837.2399013597962,123.4332475324533,64.59635368407083,144.98328035382457,1047.7031037651598,1117.4753785298578,1.790350753410251,2.1103654811689956,0.04864058517622408,0.43999838318111967,4.24942079819327,42.26871021481762,,0.24435590969455512,4.0,0.3037974683544304,0.33519553072625696,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line060/onlinehmr.evaluation.json,12804
61,ego_test_tagging_009_tagging_extreme_cam06_cam05_b00286,009_tagging,tagging,extreme,success,success,,765.6516222953796,8,644.4901799055682,204.42929091446834,146.79486348657758,66.9635424877647,171.47248628627446,3315.340262072102,552.1048082842428,0.4422627990160908,1.1724532204718405,0.14903791759477888,2.8599311458846284,10.214114109971074,141.15207035061525,,0.15303430079155672,5.0,0.21333333333333335,0.13973799126637554,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line061/onlinehmr.evaluation.json,12559
62,ego_test_tagging_009_tagging_large_cam07_cam08_b00286,009_tagging,tagging,large,success,success,,750.6016547679901,7,397.57602567693147,177.66395653795024,111.34881138059254,52.2666280167032,121.36518630722426,1191.5328495893355,366.9079054092187,0.2916768372495998,0.36196739540473954,0.09662801736562932,2.168871395645069,4.167668249732655,110.27644268088756,,0.24960998439937598,3.0,0.27666666666666667,0.2434017595307918,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line062/onlinehmr.evaluation.json,12631
63,ego_test_tagging_009_tagging_medium_cam04_cam02_b00286,009_tagging,tagging,medium,success,success,,700.5737280845642,7,2584.855826706372,462.0912932667019,235.72718018814055,76.51209401876805,279.41284886040705,1677.4632726335478,1062.0648851071694,1.8534883059774632,3.1413632188313607,0.06701117082300363,0.8628776373477334,6.35662952834937,84.50227722766455,,0.11487481590574374,5.0,0.22666666666666666,0.17941952506596306,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line063/onlinehmr.evaluation.json,12632
64,ego_test_tagging_009_tagging_small_cam06_cam02_b00286,009_tagging,tagging,small,success,success,,765.6241192817688,8,1367.9692068964325,448.52020384360003,215.9416653106722,70.85517402373357,254.32110329965715,4200.345833144633,906.316838010249,1.2564414099885883,2.1028608877594315,0.04758570697899888,0.43855784044696733,4.263528825715323,42.20171125769409,,0.20871862615587847,22.0,0.41333333333333333,0.2713347921225383,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line064/onlinehmr.evaluation.json,12636
65,ego_test_tagging_010_tagging_extreme_cam06_cam05_b00211,010_tagging,tagging,extreme,success,success,,720.5874254703522,7,1514.9321667871843,448.23533642752955,140.0994687711086,72.4453838961099,167.87364030191182,2420.37383878038,697.3047568151347,1.9243719516525228,4.150296863655641,0.09109139767851986,3.176113405119944,8.67941725364147,157.62341095883272,,0.19374068554396423,14.0,0.2866666666666667,0.23180592991913745,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line065/onlinehmr.evaluation.json,12620
66,ego_test_tagging_010_tagging_large_cam07_cam08_b00211,010_tagging,tagging,large,success,success,,755.6426677703857,9,1848.434261400759,617.2295525252925,217.2918143707099,109.5688216086381,270.2958956359091,2291.962114192705,1075.2632319429451,1.401440093460323,1.5441473532449521,0.12423338885247157,2.646104209168014,5.448124504500028,133.26654953946857,,0.13744740532959326,16.0,0.39923954372623577,0.23333333333333334,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line066/onlinehmr.evaluation.json,12631
67,ego_test_tagging_010_tagging_medium_cam02_cam04_b00211,010_tagging,tagging,medium,success,success,,775.6263666152954,12,,,177.81634919373892,92.1376679728284,216.41732750425342,,1287.3691974069443,0.5680032731426261,1.7058395962413846,,,,,,0.16883116883116883,30.0,0.44666666666666666,0.2851063829787234,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line067/onlinehmr.evaluation.json,11290
68,ego_test_tagging_010_tagging_small_cam02_cam06_b00211,010_tagging,tagging,small,success,success,,700.6106646060944,5,,,215.81026459041178,108.78204875469032,271.57720312695403,,1264.58066968444,1.2167921012515126,2.093697135614771,,,,,,0.17339312406576982,27.0,0.34,0.2764227642276423,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line068/onlinehmr.evaluation.json,11254
69,ego_test_tennis_004_tennis_extreme_cam15_cam05_b00601,004_tennis,tennis,extreme,success,success,,510.43948698043823,5,,,,,,,,4.163684706867684,10.796300708106774,,,,,,0.0,0.0,0.0,0.0,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line069/onlinehmr.evaluation.json,10123
70,ego_test_tennis_004_tennis_large_cam01_cam07_b00601,004_tennis,tennis,large,success,success,,500.4017765522003,5,,,,,,,,4.100635398497936,9.198561133502293,,,,,,0.0,0.0,0.0,0.0,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line070/onlinehmr.evaluation.json,10107
71,ego_test_tennis_004_tennis_medium_cam02_cam15_b00601,004_tennis,tennis,medium,success,success,,530.430415391922,8,,,,,,,,9.014849298061877,11.577773434441754,,,,,,0.0,0.0,0.0,0.0,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line071/onlinehmr.evaluation.json,10119
72,ego_test_tennis_005_tennis_large_cam01_cam07_b00601,005_tennis,tennis,large,success,success,,480.4199423789978,5,,,,,,,,5.638682730547068,9.222456518072212,,,,,,0.0,0.0,0.0,0.0,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line072/onlinehmr.evaluation.json,10111
73,ego_test_tennis_005_tennis_medium_cam02_cam15_b00601,005_tennis,tennis,medium,success,success,,510.4211845397949,9,,,,,,,,4.01620651935897,11.564755452155241,,,,,,0.0,0.0,0.0,0.0,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line073/onlinehmr.evaluation.json,10119
74,ego_test_tennis_005_tennis_small_cam10_cam09_b00601,005_tennis,tennis,small,success,success,,505.39272451400757,4,,,,,,,,2.2298953132940467,2.331913959419779,,,,,,0.0,0.0,0.0,0.0,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line074/onlinehmr.evaluation.json,10117
75,ego_test_tennis_006_tennis_extreme_cam15_cam05_b00651,006_tennis,tennis,extreme,success,success,,505.4443984031677,13,,,,,,,,9.590335999905237,10.827484363585608,,,,,,0.0,0.0,0.0,0.0,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line075/onlinehmr.evaluation.json,10117
76,ego_test_tennis_006_tennis_large_cam01_cam07_b00651,006_tennis,tennis,large,success,success,,470.41062211990356,6,,,,,,,,6.497257566418738,9.221383147647927,,,,,,0.0,0.0,0.0,0.0,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line076/onlinehmr.evaluation.json,10097
77,ego_test_tennis_007_tennis_small_cam09_cam10_b00776,007_tennis,tennis,small,success,success,,470.39861249923706,3,,,,,,,,1.927823059991517,2.3268505292128583,,,,,,0.0,0.0,0.0,0.0,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line077/onlinehmr.evaluation.json,10107
78,ego_test_tennis_008_tennis_large_cam01_cam07_b00601,008_tennis,tennis,large,success,success,,505.42977929115295,6,,,,,,,,6.54567303251104,9.217213810631678,,,,,,0.0,0.0,0.0,0.0,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line078/onlinehmr.evaluation.json,10097
79,ego_test_tennis_008_tennis_medium_cam11_cam07_b00601,008_tennis,tennis,medium,success,success,,615.5034506320953,6,,,,,,,,6.550112662284414,7.137500183545349,,,,,,0.0,0.0,0.0,0.0,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt03/line079/onlinehmr.evaluation.json,10111
80,ego_test_tennis_009_tennis_extreme_cam05_cam15_b00601,009_tennis,tennis,extreme,success,success,,555.4490873813629,7,,,,,,,,7.157508284584843,10.81612059884116,,,,,,0.0,0.0,0.0,0.0,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line080/onlinehmr.evaluation.json,10119
81,ego_test_tennis_009_tennis_large_cam01_cam07_b00601,009_tennis,tennis,large,success,success,,560.4591581821442,7,,,,,,,,8.131710976851073,9.225705876902662,,,,,,0.0,0.0,0.0,0.0,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line081/onlinehmr.evaluation.json,10105
82,ego_test_tennis_009_tennis_small_cam09_cam10_b00601,009_tennis,tennis,small,success,success,,590.4709086418152,9,,,,,,,,1.652226056101672,2.323872751478879,,,,,,0.0,0.0,0.0,0.0,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line082/onlinehmr.evaluation.json,10119
83,ego_test_volleyball_001_volleyball_extreme_cam02_cam09_b00301,001_volleyball,volleyball,extreme,success,success,,605.5173630714417,20,233.58990088984893,233.58990088984893,306.64835522489784,231.52624551763117,406.0911859343863,235.2823444064867,233.58990088984893,3.735142895469327,9.480559189267476,0.19309581100034395,1.8192898873941656,18.98602159543672,179.59237984248986,,0.0032626427406199023,0.0,0.005,0.002421307506053269,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line083/onlinehmr.evaluation.json,12569
84,ego_test_volleyball_001_volleyball_small_cam11_cam12_b00301,001_volleyball,volleyball,small,success,success,,860.7186570167542,40,1337.4126157210483,268.27010374917126,176.65422023521594,128.9012777348146,221.9261948337401,2126.593460391203,613.3342373216564,0.23775414133266196,0.5936844203350138,0.07200977486129718,0.29815750365292354,3.9653208165473677,15.393278075907828,,0.0075507314771118455,1.0,0.025,0.005817335660267597,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line084/onlinehmr.evaluation.json,12661
85,ego_test_volleyball_002_volleyball_extreme_cam09_cam02_b00301,002_volleyball,volleyball,extreme,success,success,,685.5740756988525,19,,,,,,,,8.19085915093135,9.484792058098396,,,,,,0.0,0.0,0.0,0.0,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line085/onlinehmr.evaluation.json,10274
86,ego_test_volleyball_002_volleyball_medium_cam06_cam12_b00301,002_volleyball,volleyball,medium,success,success,,800.6511280536652,22,,,,,,,,0.48502639948830256,1.5727471638688686,,,,,,0.0,0.0,0.0,0.0,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line086/onlinehmr.evaluation.json,10279
87,ego_test_volleyball_002_volleyball_small_cam11_cam12_b00301,002_volleyball,volleyball,small,success,success,,890.7481768131256,28,503.10132710012573,520.6372867056994,91.82901447852205,73.35445802525652,111.08612791481544,505.89060283713496,520.6372867056994,0.24833335424905667,0.5292963319997918,0.0742871994503756,0.3043696817392943,3.9253744776032597,15.388996583330862,,0.025,1.0,0.06388888888888888,0.017424242424242425,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line087/onlinehmr.evaluation.json,12715
88,ego_test_volleyball_004_volleyball_extreme_cam02_cam09_b00301,004_volleyball,volleyball,extreme,success,success,,565.4775025844574,20,1402.8010082704811,413.89720217934916,235.73793829008014,154.05166131275843,325.25144587178494,1440.1494650645295,413.89720217934916,5.555592936062578,9.48009433293444,0.1927283410384764,1.8181588844247978,18.983644371714576,179.5894004664515,,0.018794048551292093,5.0,0.0425,0.019384264538198404,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line088/onlinehmr.evaluation.json,12594
89,ego_test_volleyball_004_volleyball_medium_cam12_cam06_b00301,004_volleyball,volleyball,medium,success,success,,650.549477815628,25,,,315.0537838022679,179.08326993490698,388.21618193359495,,813.9426196805954,0.5192056527711818,1.0934797591207344,,,,,,0.044,10.0,0.1625,0.05909090909090909,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line089/onlinehmr.evaluation.json,11263
90,ego_test_volleyball_004_volleyball_small_cam11_cam12_b00301,004_volleyball,volleyball,small,success,success,,625.5400762557983,22,,,173.48234012635334,137.86245218466058,195.273820960982,,249.4920544628234,0.2398849391582156,1.0424163829573159,,,,,,0.014802631578947368,4.0,0.0275,0.013480392156862746,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line090/onlinehmr.evaluation.json,11269
