boundary_order,camera_relative_rotation_deg,camera_relative_translation_m,case_id,seam_orientation_excess_deg,seam_root_excess_mm,transition_angle_deg
2,35.847973712025066,3.4224025592028284,aist__gJB_sBM_cAll_d09_mJB5_ch08__mc150-3,,,44.898103728
1,89.78301676217559,6.63812269554049,aist__gJB_sFM_cAll_d09_mJB5_ch20__mc150-3,38.99558498400619,504.9087692669249,89.664662591
2,135.39036926043272,8.839176202440484,aist__gJB_sFM_cAll_d09_mJB5_ch20__mc150-3,33.54594104855905,720.2271269822364,135.393325045
1,36.36233304291695,3.4860395857486917,aist__gJS_sBM_cAll_d03_mJS3_ch01__mc150-3,16.414850839919204,507.40646737021314,44.98137654
2,135.1270814830218,8.56608970941338,aist__gJS_sBM_cAll_d03_mJS3_ch01__mc150-3,59.922530348418725,279.30686032588386,135.095057265
1,72.30262151318422,4.832780053523743,aist__gJS_sBM_cAll_d03_mJS3_ch02__mc150-3,2.9171796025383308,1097.2822104609984,90.840513755
2,135.13540402991617,8.535468269736397,aist__gJS_sBM_cAll_d03_mJS3_ch02__mc150-3,53.55105315507843,435.0083746245122,135.095057265
1,135.1288043055177,8.541371700573988,aist__gJS_sBM_cAll_d03_mJS3_ch06__mc150-3,,,135.095057265
2,44.99682850098663,3.9439659042369373,aist__gJS_sBM_cAll_d03_mJS3_ch06__mc150-3,18.20416449061645,620.3297912886107,44.98137654
1,135.12226255896238,8.543193916933694,aist__gJS_sBM_cAll_d03_mJS3_ch07__mc150-3,63.92902182306393,454.6640960162373,135.095057265
2,44.99682842169698,3.9439659042369373,aist__gJS_sBM_cAll_d03_mJS3_ch07__mc150-3,17.796391926736604,472.5540199659752,44.98137654
1,90.51466504287129,6.955684079312674,aist__gJS_sBM_cAll_d03_mJS3_ch08__mc150-3,31.295296581099528,538.9025553706798,90.761448635
2,36.341250119706814,3.407653584466279,aist__gJS_sBM_cAll_d03_mJS3_ch08__mc150-3,10.645106835397808,367.2119761724921,44.98137654
