dataset,case_id,method,recording,capture,angle_stratum,angle_deg,person_count,status,w_mpjpe_mm,wa_mpjpe_mm,mpjpe_mm,mpvpe_mm,accel_mm_frame2,ate_sim3_m,ate_se3_m,ate_m,idf1,coverage,ids,boundary_camera_translation_m,boundary_camera_rotation_deg,fixed_root_m,post_root_m,seam_root_m,seam_camera_translation_m,seam_camera_rotation_deg,fit_runtime_seconds,world_alignment_available,metric_unavailability_reason
egobody,egobody_recording_20220318_S34_S33_02_medium_kinect_13_kinect_14_b04321,r1,recording_20220318_S34_S33_02,recording_20220318_S34_S33_02,medium,116.09364276526574,2,ok,937.1511196805319,839.4816490337469,78.0288473451546,87.66087598192073,46.374683038037034,0.06357401174103461,3.0470039858422,0.06357401174103461,1.0,1.0,0.0,6.397081307252638,116.95665463297213,0.9914544898578819,1.803134964430959,1.8013231821312574,6.5140189192255935,116.95665562925977,0.0021495869996215333,True,
egobody,egobody_recording_20220318_S34_S33_02_medium_kinect_13_kinect_14_b04321,r2,recording_20220318_S34_S33_02,recording_20220318_S34_S33_02,medium,116.09364276526574,2,ok,293.0761459143555,217.6457583221374,78.02884455465441,87.66087238121385,31.019556023616282,0.00702089051434823,0.3113545766343203,0.00702089051434823,1.0,1.0,0.0,0.6021977668376187,4.621143696722684,0.23497161167195316,0.2901692080591015,0.21402501069347318,1.2991691533288383,4.621122197780682,0.07708541699958005,True,
egobody,egobody_recording_20220318_S34_S33_02_medium_kinect_13_kinect_14_b04321,r3,recording_20220318_S34_S33_02,recording_20220318_S34_S33_02,medium,116.09364276526574,2,ok,1118.0632736565246,848.6013035698844,78.0288428514135,87.6608722182786,49.07247276267246,0.007274862396751868,0.41907005187050783,0.007274862396751868,1.0,1.0,0.0,3.285247961849148,48.509963801131036,1.08534837410797,1.9909227329311359,2.0722175199811903,4.122546007366936,48.50996223097991,0.6254779110004165,True,
egobody,egobody_recording_20220318_S34_S33_02_small_kinect_12_kinect_11_b04321,r0,recording_20220318_S34_S33_02,recording_20220318_S34_S33_02,small,19.94263228193401,2,ok,304.5607114328089,228.6633470797734,70.03547800935652,75.65981755419482,22.546883205992923,0.4722243264222736,0.7703439126844577,0.4722243264222736,1.0,1.0,0.0,1.6295805899453248,19.794946476585526,0.28803395664570036,0.4316550899591467,0.45610523745531995,1.6288229873564735,19.794947906816535,0.0,True,
egobody,egobody_recording_20220318_S34_S33_02_small_kinect_12_kinect_11_b04321,r1,recording_20220318_S34_S33_02,recording_20220318_S34_S33_02,small,19.94263228193401,2,ok,264.6022030827455,195.68104056316318,70.03547718959956,75.65981828157852,20.157905093677158,0.050804192336432956,0.5966079201274453,0.050804192336432956,1.0,1.0,0.0,1.3345318185202784,19.794946476585526,0.2541104255473945,0.36380802776253485,0.29550150850210466,1.2997185247351282,19.794947906816535,0.002075119000437553,True,
egobody,egobody_recording_20220318_S34_S33_02_small_kinect_12_kinect_11_b04321,r2,recording_20220318_S34_S33_02,recording_20220318_S34_S33_02,small,19.94263228193401,2,ok,199.28482550925222,137.75508554518353,70.03547778249201,75.65981567950807,18.712740462772842,0.01696007716000477,0.2194149104145398,0.01696007716000477,1.0,1.0,0.0,0.46836653453463967,4.874071776211837,0.17715122949654025,0.2098896356608264,0.14053129490245164,0.4219683374077946,4.874077806868637,0.07376192799983983,True,
egobody,egobody_recording_20220318_S34_S33_02_small_kinect_12_kinect_11_b04321,r3,recording_20220318_S34_S33_02,recording_20220318_S34_S33_02,small,19.94263228193401,2,ok,213.657481702187,167.6019845085966,70.03547997227957,75.65981953110592,19.995749781707758,0.013860465087453285,0.09295387472143754,0.013860465087453285,1.0,1.0,0.0,0.09683299454834905,2.38088735947468,0.1940980775175911,0.2437833317029281,0.2412894416651282,0.15237689688513575,2.3808997275678143,0.40659986900027434,True,
egobody,egobody_recording_20220318_S34_S33_03_extreme_kinect_11_kinect_14_b03186,r0,recording_20220318_S34_S33_03,recording_20220318_S34_S33_03,extreme,177.44670276946619,2,ok,1317.3885311053198,1057.3726233351,67.59387674615449,76.28408953572541,48.26463232315507,2.814102151185905,3.615514881042007,2.814102151185905,1.0,1.0,0.0,7.251218175221884,177.596370405313,1.3010415906043726,2.512207220967674,2.4166785319762005,7.250553286988493,177.59626073981417,0.0,True,
egobody,egobody_recording_20220318_S34_S33_03_extreme_kinect_11_kinect_14_b03186,r1,recording_20220318_S34_S33_03,recording_20220318_S34_S33_03,extreme,177.44670276946619,2,ok,1008.5424262046068,1041.9071275287722,67.59387678749313,76.28408941403661,39.80585055521199,0.033509429867797404,2.8123076333759975,0.033509429867797404,1.0,1.0,0.0,8.357726106052082,177.596370405313,1.0049329810078926,1.919990001774714,1.7458093507777552,8.315454473245737,177.59626073981417,0.0025267490000260295,True,
egobody,egobody_recording_20220318_S34_S33_03_extreme_kinect_11_kinect_14_b03186,r2,recording_20220318_S34_S33_03,recording_20220318_S34_S33_03,extreme,177.44670276946619,2,ok,178.02951059763194,137.74876575857255,67.59387993109466,76.28409260326895,20.21822023253711,0.008737819524692544,0.508545785902708,0.008737819524692544,1.0,1.0,0.0,0.6159652483197143,3.5484424452517085,0.15801135615910372,0.22614675207713597,0.04559591641562054,0.5509481389970025,3.548358874492245,0.08866385700002866,True,
egobody,egobody_recording_20220318_S34_S33_03_extreme_kinect_11_kinect_14_b03186,r3,recording_20220318_S34_S33_03,recording_20220318_S34_S33_03,extreme,177.44670276946619,2,ok,1083.3392016334064,1047.2156499193718,67.5938781628969,76.28409219085952,42.1976530217287,0.0652607440608626,3.2071704875489435,0.0652607440608626,1.0,1.0,0.0,7.7943309019929465,176.36531917061808,1.07314644246787,2.0564169246946684,1.9264966186171208,7.766039629752626,176.36524419053853,0.5170457920003173,True,
egobody,egobody_recording_20220318_S34_S33_03_medium_kinect_14_kinect_13_b03186,r0,recording_20220318_S34_S33_03,recording_20220318_S34_S33_03,medium,116.09037414376164,2,ok,1106.779695973022,867.2685878296248,70.34350332487533,82.0420600402717,39.706493964286985,1.813177941037953,3.373741046757923,1.813177941037953,1.0,1.0,0.0,6.754631868567852,116.20202234955715,1.076773958315243,2.0177355041968354,1.7908178362908709,6.761951509999513,116.24663317902095,0.0,True,
egobody,egobody_recording_20220318_S34_S33_03_medium_kinect_14_kinect_13_b03186,r1,recording_20220318_S34_S33_03,recording_20220318_S34_S33_03,medium,116.09037414376164,2,ok,1001.2560457005429,818.7879312227951,70.34350133450378,82.04205832151916,37.71034564868753,0.04874949874996195,2.8877717232896623,0.04874949874996195,1.0,1.0,0.0,5.873601237642017,116.20202234955715,0.9797886625867837,1.8237649127399171,1.6679616638602512,5.87821537043268,116.24663317902095,0.002059561999885773,True,
egobody,egobody_recording_20220318_S34_S33_03_medium_kinect_14_kinect_13_b03186,r2,recording_20220318_S34_S33_03,recording_20220318_S34_S33_03,medium,116.09037414376164,2,ok,231.69370250482467,152.31253984499324,70.34350279962587,82.0420586025473,21.549980974725234,0.00853386572044268,0.5260816093137367,0.00853386572044268,1.0,1.0,0.0,0.5664927143090935,5.43796508517316,0.19745883599571012,0.25910525955776953,0.218772875892183,0.650565318959732,4.344419893899126,0.07228004399985366,True,
egobody,egobody_recording_20220318_S34_S33_03_medium_kinect_14_kinect_13_b03186,r3,recording_20220318_S34_S33_03,recording_20220318_S34_S33_03,medium,116.09037414376164,2,ok,1151.3574020439107,789.8487831457556,70.34350565510005,82.04205935229378,44.13813213204501,0.008188502641050133,0.40660046774260905,0.008188502641050133,1.0,1.0,0.0,3.2805741226457914,52.00242506162568,1.1211845242878364,2.1065566361420225,2.228479750324972,3.4074601124686708,51.92918607591062,0.6825527700002567,True,
egobody,egobody_recording_20220318_S34_S33_03_small_kinect_11_kinect_12_b03186,r0,recording_20220318_S34_S33_03,recording_20220318_S34_S33_03,small,19.77927135891685,2,ok,495.0652032347185,373.52705052366343,64.0974786323847,72.27736154134703,21.82737363640976,0.5721258047271207,0.7717154394505789,0.5721258047271207,0.5,1.0,2.0,1.543660235085143,19.876303911464614,0.4793792076148986,0.8688824549887257,0.7250340868022649,1.5433037008002448,19.876288737758262,0.0,True,
egobody,egobody_recording_20220318_S34_S33_03_small_kinect_11_kinect_12_b03186,r1,recording_20220318_S34_S33_03,recording_20220318_S34_S33_03,small,19.77927135891685,2,ok,246.4593136397604,190.64462388488033,64.09747720640725,72.27736066609327,17.19470017610917,0.027221737791431555,0.4823405794273836,0.027221737791431555,0.75,1.0,1.0,0.8855557944707705,19.876303911464614,0.22601539305882787,0.3621548258765843,0.32179987318832803,0.8884406863234078,19.876288737758262,0.0021499029999176855,True,
egobody,egobody_recording_20220318_S34_S33_03_small_kinect_11_kinect_12_b03186,r2,recording_20220318_S34_S33_03,recording_20220318_S34_S33_03,small,19.77927135891685,2,ok,162.2526075131648,113.30318770740794,64.09747729900332,72.27736145592974,14.777220414443644,0.011778605061286494,0.09083015655339116,0.011778605061286494,0.75,1.0,1.0,0.09113089420505924,1.1513765499559032,0.14479868038556953,0.1997214005300676,0.1157394003945188,0.06613821034028625,1.151118808787401,0.07597718600027292,True,
egobody,egobody_recording_20220318_S34_S33_03_small_kinect_11_kinect_12_b03186,r3,recording_20220318_S34_S33_03,recording_20220318_S34_S33_03,small,19.77927135891685,2,ok,201.65119939714705,162.87547635753143,64.09747822236932,72.2773623103963,17.093360083270085,0.010299594004676404,0.013065038018430997,0.010299594004676404,0.5,1.0,2.0,0.2689712799035954,3.9136724493046695,0.17891832868287813,0.2679606971246848,0.30967897530292654,0.253286068049186,3.9135967097164643,0.47460580300048605,True,
egobody,egobody_recording_20220415_S35_S36_01_extreme_kinect_14_kinect_13_b02261,r0,recording_20220415_S35_S36_01,recording_20220415_S35_S36_01,extreme,172.49988670938046,2,ok,984.9741496335505,995.5028013573917,59.830357374335335,68.73517955025343,37.43335267419169,1.454059704371064,2.9004790177690465,1.454059704371064,0.5,1.0,2.0,5.823854508004994,171.8767171532612,0.9758888502880516,1.8740356169720327,1.8470187839521899,5.82470982051077,171.87669025342385,0.0,True,
egobody,egobody_recording_20220415_S35_S36_01_extreme_kinect_14_kinect_13_b02261,r1,recording_20220415_S35_S36_01,recording_20220415_S35_S36_01,extreme,172.49988670938046,2,ok,968.7351934632925,996.1138452272739,59.830358621210785,68.73518162802856,37.121928859875275,0.10128076391172884,2.7560765427753267,0.10128076391172884,0.75,1.0,1.0,5.694516862698125,171.8767171532612,0.9612129550434522,1.8446838264828338,1.8215210323947502,5.680176451156925,171.87669025342385,0.0022677309998471173,True,
egobody,egobody_recording_20220415_S35_S36_01_extreme_kinect_14_kinect_13_b02261,r2,recording_20220415_S35_S36_01,recording_20220415_S35_S36_01,extreme,172.49988670938046,2,ok,97.20811863109712,63.08032927033843,59.83035697705493,68.73518066276664,14.753502630206729,0.006049561155764944,0.3393128111851838,0.006049561155764944,0.75,1.0,1.0,0.39513897832778583,5.99306897232969,0.0932450721258821,0.10874806064769371,0.05939979141863235,0.2588727565282501,5.99307693150331,0.07518584199988254,True,
egobody,egobody_recording_20220415_S35_S36_01_extreme_kinect_14_kinect_13_b02261,r3,recording_20220415_S35_S36_01,recording_20220415_S35_S36_01,extreme,172.49988670938046,2,ok,972.5088107877541,984.4054953131173,59.830356239210836,68.73517946922148,37.27363527218503,0.04508765394294617,2.56477115848311,0.04508765394294617,0.5,1.0,2.0,5.560350698278836,176.29603441711978,0.9660295313136786,1.854316979023287,1.8349816598985784,5.526371174560712,176.2959736180868,0.24612872899979266,True,
egobody,egobody_recording_20220415_S35_S36_01_medium_kinect_15_kinect_13_b02261,r0,recording_20220415_S35_S36_01,recording_20220415_S35_S36_01,medium,88.68425090421236,2,ok,771.8046993982016,691.8368023742742,61.916614510943326,72.49508970444771,31.280123602840526,1.352804580881688,2.4007771689884088,1.352804580881688,1.0,1.0,0.0,4.8142996198127825,88.65216466011967,0.7362778054169787,1.4189012459575354,1.3713552606921755,4.814659032649472,88.65216148629708,0.0,True,
egobody,egobody_recording_20220415_S35_S36_01_medium_kinect_15_kinect_13_b02261,r1,recording_20220415_S35_S36_01,recording_20220415_S35_S36_01,medium,88.68425090421236,2,ok,720.7457264222468,640.8746656633123,61.916614696154454,72.49509128666759,29.916164727895776,0.024498619781160358,2.0185905904760957,0.024498619781160358,1.0,1.0,0.0,4.050304691276284,88.65216466011967,0.6915005185399404,1.3293466722034586,1.2727358019883668,4.072349901958123,88.65216148629708,0.002132571999936772,True,
egobody,egobody_recording_20220415_S35_S36_01_medium_kinect_15_kinect_13_b02261,r2,recording_20220415_S35_S36_01,recording_20220415_S35_S36_01,medium,88.68425090421236,2,ok,100.49072642303159,87.03200513274463,61.916614935673074,72.49509169032643,15.179625983201989,0.004533061493423693,0.31240548231610005,0.004533061493423693,1.0,1.0,0.0,0.19991794063702648,4.449702736408826,0.06411796985854323,0.07458157484066445,0.06643699195424146,0.3832309255790933,4.449701111128137,0.07513403600023594,True,
egobody,egobody_recording_20220415_S35_S36_01_medium_kinect_15_kinect_13_b02261,r3,recording_20220415_S35_S36_01,recording_20220415_S35_S36_01,medium,88.68425090421236,2,ok,716.8961458699997,686.0576951948593,61.91661564344504,72.4950907456689,29.976993987740325,0.010015645260082993,1.4584117287336043,0.010015645260082993,1.0,1.0,0.0,3.360767040324209,83.26123860924534,0.6620818854944407,1.2705094061124593,1.21455548987967,3.452067021463796,83.26123574030133,0.33027034499991714,True,
egobody,egobody_recording_20220415_S35_S36_01_small_kinect_11_kinect_12_b02261,r0,recording_20220415_S35_S36_01,recording_20220415_S35_S36_01,small,31.106017345157483,2,ok,352.3866567668765,320.14190990546666,59.09733228295594,67.1097364068744,18.20491100179299,0.7211968849308154,0.9446900598971866,0.7211968849308154,1.0,1.0,0.0,1.9395495884548142,31.248206063643302,0.3455124300277312,0.6316941661925329,0.6632429926670331,1.940720869457469,31.24820610725458,0.0,True,
egobody,egobody_recording_20220415_S35_S36_01_small_kinect_11_kinect_12_b02261,r1,recording_20220415_S35_S36_01,recording_20220415_S35_S36_01,small,31.106017345157483,2,ok,272.8880129936687,250.25289916177056,59.097331520990664,67.10973464282033,15.80909871646336,0.05446248818123055,0.7226915721762862,0.05446248818123055,1.0,1.0,0.0,1.462200048833012,31.248206063643302,0.2687376685010566,0.4781446431391838,0.4633592574748866,1.4642947232004984,31.24820610725458,0.002910524000071746,True,
egobody,egobody_recording_20220415_S35_S36_01_small_kinect_11_kinect_12_b02261,r2,recording_20220415_S35_S36_01,recording_20220415_S35_S36_01,small,31.106017345157483,2,ok,89.27131629692762,72.06024855808114,59.09733166834068,67.10973637553722,10.73083183164546,0.014680944111000483,0.09000620353206872,0.014680944111000483,1.0,1.0,0.0,0.16844320700151155,2.750825896511067,0.08071567955389052,0.10210066524485166,0.037556029357863244,0.17866370582560923,2.750823917436557,0.0856545050000932,True,
egobody,egobody_recording_20220415_S35_S36_01_small_kinect_11_kinect_12_b02261,r3,recording_20220415_S35_S36_01,recording_20220415_S35_S36_01,small,31.106017345157483,2,ok,144.98678113724836,114.93669115953885,59.09733084311406,67.10973456456432,12.27007389060628,0.014473132494480954,0.07762052424917029,0.014473132494480954,1.0,1.0,0.0,0.10029206681922236,4.406264874934833,0.13624328570082986,0.21315587753873036,0.18066158401489163,0.1464494270848828,4.406263686586992,0.3132543789997726,True,
egobody,egobody_recording_20220415_S35_S36_02_extreme_kinect_13_kinect_14_b02241,r0,recording_20220415_S35_S36_02,recording_20220415_S35_S36_02,extreme,172.53482342388367,2,ok,832.1301317203599,852.8096729850904,72.9402445955575,82.30691721300698,38.10597565616155,1.266556218826606,2.8982946204590703,1.266556218826606,1.0,1.0,0.0,5.8389276843340046,172.5188961478048,0.9301219262816844,1.7824047461786354,1.6975993263799662,5.838107482974365,172.51888340622705,0.0,True,
egobody,egobody_recording_20220415_S35_S36_02_extreme_kinect_13_kinect_14_b02241,r1,recording_20220415_S35_S36_02,recording_20220415_S35_S36_02,extreme,172.53482342388367,2,ok,811.15900745929,852.619265672919,72.9402432006054,82.30691595504905,37.63906331844597,0.11206991322465076,2.7570874139769392,0.11206991322465076,1.0,1.0,0.0,5.953096810753963,172.5188961478048,0.9134196482042789,1.7490001900238243,1.6728599887720081,5.971858679948743,172.51888340622705,0.0022307549998004106,True,
egobody,egobody_recording_20220415_S35_S36_02_extreme_kinect_13_kinect_14_b02241,r2,recording_20220415_S35_S36_02,recording_20220415_S35_S36_02,extreme,172.53482342388367,2,ok,142.02919018703042,109.84011366874816,72.94024467914345,82.30691795829418,19.24490680079721,0.00679527731627178,0.4058047152429117,0.00679527731627178,1.0,1.0,0.0,0.7229700158578192,6.351393169363784,0.12929222271776286,0.18074533905079215,0.04633006936590642,0.7342296523546373,6.351385702832374,0.07237559300028806,True,
egobody,egobody_recording_20220415_S35_S36_02_extreme_kinect_13_kinect_14_b02241,r3,recording_20220415_S35_S36_02,recording_20220415_S35_S36_02,extreme,172.53482342388367,2,ok,808.556152067768,849.3982995529163,72.94024342060062,82.30691608274944,37.861821435552145,0.05242123156672625,2.584564856525039,0.05242123156672625,1.0,1.0,0.0,6.246000337096518,175.174878603187,0.9178507501446821,1.7578623939046307,1.694332986541984,6.279001105604217,175.17485921795083,0.3784946050000144,True,
egobody,egobody_recording_20220415_S35_S36_02_medium_kinect_13_kinect_15_b02241,r0,recording_20220415_S35_S36_02,recording_20220415_S35_S36_02,medium,88.71913291540228,2,ok,635.0729926044022,595.6710341251924,70.18857682216661,77.96411745993154,34.022916288449316,1.0136695641725237,2.3976878776998243,1.0136695641725237,1.0,1.0,0.0,4.826351271968253,88.69843724095064,0.6381606858512235,1.1984822653177134,1.122275409710313,4.8250940920080145,88.69843600503621,0.0,True,
egobody,egobody_recording_20220415_S35_S36_02_medium_kinect_13_kinect_15_b02241,r1,recording_20220415_S35_S36_02,recording_20220415_S35_S36_02,medium,88.71913291540228,2,ok,541.550423867802,526.0181988165159,70.18857592797018,77.96411593747557,32.43820898836424,0.028264839037883446,2.021189257076865,0.028264839037883446,1.0,1.0,0.0,4.547257134063523,88.69843724095064,0.6013348077382177,1.1248305090917017,1.066207497996959,4.508982786750576,88.69843600503621,0.002193313000134367,True,
egobody,egobody_recording_20220415_S35_S36_02_medium_kinect_13_kinect_15_b02241,r2,recording_20220415_S35_S36_02,recording_20220415_S35_S36_02,medium,88.71913291540228,2,ok,110.7257901121894,86.7522202251121,70.18857692314512,77.96411855222719,20.908800861814573,0.005425091322555955,0.39685621799655324,0.005425091322555955,1.0,1.0,0.0,0.6880016375751813,6.945539868835105,0.1071733275529034,0.13650754872107324,0.058436911235154335,0.7154635431302139,6.945533044359887,0.07217026299986173,True,
egobody,egobody_recording_20220415_S35_S36_02_medium_kinect_13_kinect_15_b02241,r3,recording_20220415_S35_S36_02,recording_20220415_S35_S36_02,medium,88.71913291540228,2,ok,621.280571219997,626.2638966932518,70.18857726883711,77.9641180946634,35.06761028540325,0.011956407585528848,1.49507236743124,0.011956407585528848,1.0,1.0,0.0,4.130491693957695,89.69425324935327,0.6512472950405471,1.2246554836963606,1.186145957245326,4.05974893729638,89.69425200887851,0.31417186799990304,True,
egobody,egobody_recording_20220415_S35_S36_02_small_kinect_11_kinect_12_b02241,r0,recording_20220415_S35_S36_02,recording_20220415_S35_S36_02,small,31.096398207097053,2,ok,360.7727923736768,297.1544868709228,71.62024997610098,77.33288971524009,22.479552554311038,0.7134152219188435,0.9441121015445845,0.7134152219188435,1.0,1.0,0.0,1.9388186277079,31.154736755567768,0.3567108727358491,0.6179851622538025,0.6030297310451598,1.9412872501974423,31.154732162876464,0.0,True,
egobody,egobody_recording_20220415_S35_S36_02_small_kinect_11_kinect_12_b02241,r1,recording_20220415_S35_S36_02,recording_20220415_S35_S36_02,small,31.096398207097053,2,ok,249.53991183484754,215.93136745950468,71.6202480616154,77.33288809255185,19.914494740512538,0.05892048417732385,0.7518385511216669,0.05892048417732385,1.0,1.0,0.0,1.5157387027117375,31.154736755567768,0.2601434399299985,0.42485029664210117,0.4260216271319056,1.5131206901285603,31.154732162876464,0.0020027709997521015,True,
egobody,egobody_recording_20220415_S35_S36_02_small_kinect_11_kinect_12_b02241,r2,recording_20220415_S35_S36_02,recording_20220415_S35_S36_02,small,31.096398207097053,2,ok,127.96247232522879,98.25808531051996,71.6202488751652,77.33288878018082,16.228932490026498,0.014436611526397405,0.11988543691580157,0.014436611526397405,1.0,1.0,0.0,0.1599276750612582,2.424239418228487,0.12291536722134808,0.15039415122480046,0.033728732548743666,0.17353630906802112,2.424178584266947,0.07210681099968497,True,
egobody,egobody_recording_20220415_S35_S36_02_small_kinect_11_kinect_12_b02241,r3,recording_20220415_S35_S36_02,recording_20220415_S35_S36_02,small,31.096398207097053,2,ok,166.16653886700766,131.9460829596756,71.62025075501724,77.33289012831347,17.5584317061745,0.01400946936753234,0.09435020063845392,0.01400946936753234,1.0,1.0,0.0,0.1480115420594071,4.959787506158766,0.16161696766275707,0.22779735210761842,0.22597686424831803,0.18417514074456606,4.959757829295799,0.2747551150005165,True,
egobody,egobody_recording_20210907_S03_S04_01_extreme_kinect_13_kinect_11_b01801,shot3r,recording_20210907_S03_S04_01,recording_20210907_S03_S04_01,extreme,91.48307749587892,2,streaming,143.02589515918598,124.39754277062916,108.92685778739563,104.48760290603134,15.899312888954753,0.006985229359495776,0.21053698536318033,0.006985229359495776,1.0,1.0,0.0,0.44371584231678984,4.531174911435818,0.26063707173687506,0.16775621079825564,0.10408440674170195,0.4180809105245595,1.9720734024085653,,True,
egobody,egobody_recording_20210907_S03_S04_01_medium_kinect_12_kinect_13_b01801,shot3r,recording_20210907_S03_S04_01,recording_20210907_S03_S04_01,medium,49.696641199786015,2,streaming,145.159579243245,137.90850547587704,100.28990282953619,95.78590332332978,19.0791423544722,0.005890862715814392,0.2062541554078714,0.005890862715814392,1.0,1.0,0.0,0.1212372659191894,3.4346247170574316,0.143824482612085,0.138322264988867,0.14169286489123317,0.17918149936613603,0.9716514434720807,,True,
egobody,egobody_recording_20210907_S03_S04_01_small_kinect_11_kinect_12_b01801,shot3r,recording_20210907_S03_S04_01,recording_20210907_S03_S04_01,small,42.14973883873915,2,streaming,139.84382792744478,111.1269392644279,88.07780264032083,87.87044498432056,16.12493048624916,0.008314895659657458,0.039852594913893105,0.008314895659657458,0.9646302250803859,1.0,0.0,0.44077878968304685,7.768086034928251,0.19514912415804694,0.12723811990461195,0.0782776291843564,0.17409117743304933,2.340666463570991,,True,
egobody,egobody_recording_20210911_S03_S08_01_extreme_kinect_13_kinect_11_b02141,shot3r,recording_20210911_S03_S08_01,recording_20210911_S03_S08_01,extreme,46.47292452247161,2,streaming,189.88193251519445,152.31345063002365,58.92451654694822,61.72271254158221,20.47770195972454,0.005799202706263498,0.25595058885475114,0.005799202706263498,1.0,1.0,0.0,0.30007687633386704,6.062822185199777,0.14466150361051955,0.27295171440239935,0.2636615799730008,0.4549934297390738,0.9339160021371874,,True,
egobody,egobody_recording_20210911_S03_S08_01_medium_kinect_11_kinect_12_b02141,shot3r,recording_20210911_S03_S08_01,recording_20210911_S03_S08_01,medium,26.815569616801337,2,streaming,132.92373322628708,100.80671879520725,64.25491951238693,64.39735476443872,16.460675700440856,0.0075795067635907095,0.14394363991669687,0.0075795067635907095,1.0,1.0,0.0,0.25884300705220514,3.6899617719323436,0.23192508456432412,0.16102763878737858,0.17869056665898758,0.2833342007879559,1.471641096627208,,True,
egobody,egobody_recording_20210911_S03_S08_01_small_kinect_13_kinect_12_b02141,shot3r,recording_20210911_S03_S08_01,recording_20210911_S03_S08_01,small,19.844222642454152,2,streaming,161.85882620279867,130.92961851151384,61.1448389330192,62.48877020088495,17.844907191473695,0.007498322065646435,0.12029058366952734,0.007498322065646435,1.0,1.0,0.0,0.23575549201023968,7.101661015654289,0.1102304469430621,0.21789957191167503,0.23592082096305522,0.19185605321148752,1.4431000835334336,,True,
egobody,egobody_recording_20210911_S03_S08_02_extreme_kinect_11_kinect_13_b03471,shot3r,recording_20210911_S03_S08_02,recording_20210911_S03_S08_02,extreme,46.47292452247161,2,streaming,258.0327772607789,189.4607082758272,59.100629537801915,62.80593148206307,17.170286407249343,0.00612998095270923,0.34312908865794517,0.00612998095270923,1.0,1.0,0.0,0.2807391758374455,4.713490411321974,0.23249413422100446,0.38712225576838183,0.29496111968563177,0.5777914734729658,0.9239224586166026,,True,
egobody,egobody_recording_20210911_S03_S08_02_medium_kinect_12_kinect_11_b03471,shot3r,recording_20210911_S03_S08_02,recording_20210911_S03_S08_02,medium,26.815569616801337,2,streaming,233.595029632193,139.08425456098567,64.44348929998044,73.56195837341794,17.916272733875534,0.007813572477215279,0.07230531972534471,0.007813572477215279,0.907103825136612,0.83,0.0,0.32739200105633315,5.560489635107168,0.3185904002328676,0.3359097826904197,0.0887308884776527,0.160281328726435,1.937554991682982,,True,
egobody,egobody_recording_20210911_S03_S08_02_small_kinect_13_kinect_12_b03471,shot3r,recording_20210911_S03_S08_02,recording_20210911_S03_S08_02,small,19.844222642454152,2,streaming,206.2432864899036,153.82977382751295,60.184224923664786,64.31214080221935,15.60885786955778,0.007366300540605728,0.17449707957971622,0.007366300540605728,0.7936507936507936,0.89,1.0,0.25453350156207355,5.340870203010517,0.1056676780218369,0.3180471386189072,0.12820416163127837,0.22845551460798919,1.0773697954160117,,True,
egobody,egobody_recording_20210921_S05_S12_01_extreme_kinect_11_kinect_13_b02281,shot3r,recording_20210921_S05_S12_01,recording_20210921_S05_S12_01,extreme,30.70533604440771,2,streaming,208.99011493636115,125.15199813795887,65.9655759090597,74.53897448071109,21.930545935499755,0.013038100480485947,0.02887763613168758,0.013038100480485947,1.0,1.0,0.0,0.25759062233358737,6.8942058205624,0.16344181899529703,0.2662153136452733,0.10689158162104734,0.25707385467733684,3.0367942972556845,,True,
egobody,egobody_recording_20210921_S05_S12_01_medium_kinect_12_kinect_11_b02281,shot3r,recording_20210921_S05_S12_01,recording_20210921_S05_S12_01,medium,26.229418630719106,2,streaming,161.26603337539925,136.2221913220854,60.12601532987336,65.98584759782005,20.911274478197484,0.014155501867048118,0.0350965112695345,0.014155501867048118,0.9933774834437086,1.0,0.0,0.4380512634934182,4.365580644513881,0.1257658302081443,0.24769682026292136,0.11781204019032149,0.15485450990514205,3.196476492435099,,True,
egobody,egobody_recording_20210921_S05_S12_01_small_kinect_13_kinect_12_b02281,shot3r,recording_20210921_S05_S12_01,recording_20210921_S05_S12_01,small,4.618278041803539,2,streaming,142.05224661456214,120.46697259987758,63.23330792121491,70.10627352717651,23.689536012118594,0.024119582110757654,0.07169954058020607,0.024119582110757654,0.9819967266775778,1.0,0.0,0.34104654640094506,6.382777633414553,0.17315041660744504,0.162033673302513,0.1026370036448522,0.1467984103473641,0.7685685564017924,,True,
egobody,egobody_recording_20210921_S05_S12_02_extreme_kinect_13_kinect_11_b01916,shot3r,recording_20210921_S05_S12_02,recording_20210921_S05_S12_02,extreme,31.032654192611474,2,streaming,233.29359140409764,177.4867281958178,69.78297404725525,74.76970628796207,32.83276408872711,0.022188048165556112,0.10363795076214112,0.022188048165556112,1.0,1.0,0.0,0.5267619689810845,4.139547792102077,0.18541470034755006,0.33318053999300956,0.26361865461853695,0.3429908708261952,2.065268845282681,,True,
egobody,egobody_recording_20210921_S05_S12_02_medium_kinect_12_kinect_11_b01916,shot3r,recording_20210921_S05_S12_02,recording_20210921_S05_S12_02,medium,26.566357478139803,2,streaming,210.42539168431068,195.95314121119947,67.3505848434202,71.96435433133634,29.526153092000243,0.021876197618826403,0.034896939813293414,0.021876197618826403,1.0,1.0,0.0,0.793447167193416,10.080280479629733,0.20852079034187238,0.3005366265911517,0.16262913954811417,0.3848818491984266,2.7635390972977483,,True,
