dataset,case_id,method,angle_stratum,angle_deg,person_count,status,failure_reason,catastrophic_evaluation,scene_point_count_pre,scene_point_count_post,correspondence_count,inlier_ratio,fit_residual,global_fitness,global_residual,matched_person_count,runtime_seconds
egohumans,ego_test_basketball_001_basketball_extreme_cam05_cam04_b00301,r3,extreme,175.7926702306491,4,ransac_failed,FPFH/RANSAC correspondence set below frozen threshold,True,39449,38834,0,0.0,0.0,,,,46.61403050785884
egohumans,ego_test_basketball_001_basketball_large_cam05_cam01_b00301,r1,large,135.63601485679797,4,ok,,True,,,,,1.6832749843597412,,,4,0.03005448286421597
egohumans,ego_test_basketball_001_basketball_large_cam05_cam01_b00301,r2,large,135.63601485679797,4,ransac_failed,prediction-only inlier ratio below frozen threshold,True,,,44,0.36363636363636365,,,,4,0.1171922660432756
egohumans,ego_test_basketball_001_basketball_large_cam05_cam01_b00301,r3,large,135.63601485679797,4,ransac_failed,FPFH/RANSAC correspondence set below frozen threshold,True,39449,48006,0,0.0,0.0,,,,75.77561095007695
egohumans,ego_test_basketball_001_basketball_medium_cam01_cam03_b00301,r1,medium,89.37582102596456,4,ok,,True,,,,,3.8682878017425537,,,3,0.006675380049273372
egohumans,ego_test_basketball_001_basketball_medium_cam01_cam03_b00301,r2,medium,89.37582102596456,4,ok,,True,,,33,0.6363636363636364,0.11732003725825876,,,3,0.09309566603042185
egohumans,ego_test_basketball_001_basketball_medium_cam01_cam03_b00301,r3,medium,89.37582102596456,4,icp_failed,prediction-only ICP fitness/residual gate failed,True,44531,40387,808,0.020006437715106348,0.05792759531130216,,,,55.84659668803215
egohumans,ego_test_basketball_001_basketball_small_cam06_cam03_b00301,r1,small,46.97895939215392,4,ok,,True,,,,,2.9731476306915283,,,3,0.009853788884356618
egohumans,ego_test_basketball_001_basketball_small_cam06_cam03_b00301,r2,small,46.97895939215392,4,ok,,True,,,33,0.6666666666666666,0.06538317255215742,,,3,0.21879481617361307
egohumans,ego_test_basketball_001_basketball_small_cam06_cam03_b00301,r3,small,46.97895939215392,4,icp_failed,prediction-only ICP fitness/residual gate failed,True,48302,40387,1155,0.02859831133780672,0.05719192504354835,,,,67.6843594389502
egohumans,ego_test_basketball_002_basketball_extreme_cam04_cam05_b00301,r1,extreme,175.7926702306491,4,ok,,True,,,,,1.6044089794158936,,,2,0.004871367011219263
egohumans,ego_test_basketball_002_basketball_extreme_cam04_cam05_b00301,r2,extreme,175.7926702306491,4,ok,,True,,,22,0.5,0.019886809625737106,,,2,0.13602304900996387
egohumans,ego_test_basketball_002_basketball_extreme_cam04_cam05_b00301,r3,extreme,175.7926702306491,4,icp_failed,prediction-only ICP fitness/residual gate failed,True,40273,26824,280,0.010438413361169102,0.05751706803682065,,,,37.525625098031014
egohumans,ego_test_basketball_002_basketball_large_cam01_cam05_b00301,r1,large,135.63601485679797,4,ok,,True,,,,,2.738920211791992,,,3,0.006925221066921949
egohumans,ego_test_basketball_002_basketball_large_cam01_cam05_b00301,r2,large,135.63601485679797,4,ok,,True,,,33,0.6666666666666666,0.06504460767673675,,,3,0.12076557916589081
egohumans,ego_test_basketball_002_basketball_large_cam01_cam05_b00301,r3,large,135.63601485679797,4,icp_failed,prediction-only ICP fitness/residual gate failed,True,45828,26824,850,0.03168804056069192,0.05906483672241247,,,,35.36018328508362
egohumans,ego_test_basketball_002_basketball_medium_cam03_cam01_b00301,r1,medium,89.37582102596456,4,ok,,True,,,,,1.6066350936889648,,,2,0.0068608170840889215
egohumans,ego_test_basketball_002_basketball_medium_cam03_cam01_b00301,r2,medium,89.37582102596456,4,ok,,True,,,22,0.5,0.008689431768343381,,,2,0.1297511390876025
egohumans,ego_test_basketball_002_basketball_medium_cam03_cam01_b00301,r3,medium,89.37582102596456,4,icp_failed,prediction-only ICP fitness/residual gate failed,True,39526,51612,444,0.008602650546384562,0.05719662996091362,,,,63.29565412807278
egohumans,ego_test_basketball_002_basketball_small_cam06_cam03_b00301,r1,small,46.97895939215392,4,ok,,True,,,,,0.8904165625572205,,,2,0.004207937978208065
egohumans,ego_test_basketball_002_basketball_small_cam06_cam03_b00301,r2,small,46.97895939215392,4,ok,,True,,,22,1.0,0.100364168894329,,,2,0.09314157790504396
egohumans,ego_test_basketball_002_basketball_small_cam06_cam03_b00301,r3,small,46.97895939215392,4,icp_failed,prediction-only ICP fitness/residual gate failed,True,41617,42013,282,0.006712208126056221,0.055737319094334846,,,,60.225271242903545
egohumans,ego_test_basketball_003_basketball_medium_cam03_cam01_b00286,r1,medium,89.37582102596456,4,ok,,True,,,,,2.577990770339966,,,2,0.004200855968520045
egohumans,ego_test_basketball_003_basketball_medium_cam03_cam01_b00286,r2,medium,89.37582102596456,4,ok,,True,,,22,0.5909090909090909,0.10056885596060426,,,2,0.0930637379642576
egohumans,ego_test_basketball_003_basketball_medium_cam03_cam01_b00286,r3,medium,89.37582102596456,4,ransac_failed,FPFH/RANSAC correspondence set below frozen threshold,True,37543,44494,0,0.0,0.0,,,,45.11763831600547
egohumans,ego_test_basketball_003_basketball_small_cam03_cam06_b00286,r1,small,46.97895939215392,4,ok,,True,,,,,2.063974380493164,,,2,0.003046870930120349
egohumans,ego_test_basketball_003_basketball_small_cam03_cam06_b00286,r2,small,46.97895939215392,4,ok,,True,,,22,0.5,0.012669812846842632,,,2,0.11095774499699473
egohumans,ego_test_basketball_003_basketball_small_cam03_cam06_b00286,r3,small,46.97895939215392,4,icp_failed,prediction-only ICP fitness/residual gate failed,True,37543,40684,334,0.008209615573689903,0.05222637515713601,,,,47.10357963596471
egohumans,ego_test_fencing_001_fencing_extreme_cam10_cam07_b00301,r1,extreme,179.63049026315505,3,ok,,True,,,,,2.232339382171631,,,2,0.005137762986123562
egohumans,ego_test_fencing_001_fencing_extreme_cam10_cam07_b00301,r2,extreme,179.63049026315505,3,ok,,True,,,22,0.5,0.009209397375513292,,,2,0.09334706189110875
egohumans,ego_test_fencing_001_fencing_extreme_cam10_cam07_b00301,r3,extreme,179.63049026315505,3,ok,,True,34365,16903,2455,0.14524048985387208,0.05585364655147082,0.2128024611015796,0.07290557699525116,,21.99010677705519
egohumans,ego_test_fencing_001_fencing_large_cam14_cam03_b00301,r1,large,124.72057936413194,3,ok,,True,,,,,3.36426043510437,,,3,0.00819961610250175
egohumans,ego_test_fencing_001_fencing_large_cam14_cam03_b00301,r2,large,124.72057936413194,3,ok,,True,,,33,0.6666666666666666,0.05607198948168233,,,3,0.1397804708685726
egohumans,ego_test_fencing_001_fencing_large_cam14_cam03_b00301,r3,large,124.72057936413194,3,ok,,True,21589,11034,2350,0.21297806779046582,0.054550116146570904,0.1914083741163676,0.07589055370184718,,14.101672368124127
egohumans,ego_test_fencing_001_fencing_medium_cam13_cam10_b00301,r1,medium,78.5930968243489,3,ok,,True,,,,,2.1169700622558594,,,2,0.008689656853675842
egohumans,ego_test_fencing_001_fencing_medium_cam13_cam10_b00301,r2,medium,78.5930968243489,3,ok,,True,,,22,0.5,0.020238867672393326,,,2,0.12732363305985928
egohumans,ego_test_fencing_001_fencing_medium_cam13_cam10_b00301,r3,medium,78.5930968243489,3,ok,,True,12611,23919,2473,0.10339060997533342,0.05586504810472373,0.10840754212132614,0.08430738338628427,,15.876643603900447
egohumans,ego_test_fencing_001_fencing_small_cam15_cam04_b00301,r1,small,32.80413490444774,3,ok,,True,,,,,0.0,,,1,0.0034629260189831257
egohumans,ego_test_fencing_001_fencing_small_cam15_cam04_b00301,r2,small,32.80413490444774,3,ok,,True,,,11,1.0,0.005106465070828531,,,1,0.14919799915514886
egohumans,ego_test_fencing_001_fencing_small_cam15_cam04_b00301,r3,small,32.80413490444774,3,icp_failed,prediction-only ICP fitness/residual gate failed,True,7909,25019,1422,0.05683680402893801,0.056091821813720515,,,,10.131414469098672
egohumans,ego_test_fencing_002_fencing_extreme_cam10_cam07_b00301,r1,extreme,179.63049026315505,3,ok,,True,,,,,0.6597650051116943,,,2,0.004422835074365139
egohumans,ego_test_fencing_002_fencing_extreme_cam10_cam07_b00301,r2,extreme,179.63049026315505,3,ok,,True,,,22,1.0,0.05378396335130323,,,2,0.13082846207544208
egohumans,ego_test_fencing_002_fencing_extreme_cam10_cam07_b00301,r3,extreme,179.63049026315505,3,ok,,True,12539,30074,3428,0.11398550242734588,0.055068745356242725,0.16619006450754806,0.07535818310732802,,22.76783961383626
egohumans,ego_test_fencing_002_fencing_large_cam11_cam12_b00301,r1,large,127.00912657201151,3,ok,,True,,,,,2.661487102508545,,,2,0.004300163127481937
egohumans,ego_test_fencing_002_fencing_large_cam11_cam12_b00301,r2,large,127.00912657201151,3,ok,,True,,,22,1.0,0.07109126489219603,,,2,0.12073985114693642
egohumans,ego_test_fencing_002_fencing_large_cam11_cam12_b00301,r3,large,127.00912657201151,3,ok,,True,17584,11297,2062,0.1825263344250686,0.05605185095801619,0.22758254403824024,0.06733463515717865,,9.468004569178447
egohumans,ego_test_fencing_002_fencing_medium_cam01_cam08_b00301,r1,medium,80.24555273385398,3,ok,,True,,,,,2.7813351154327393,,,3,0.008903189096599817
egohumans,ego_test_fencing_002_fencing_medium_cam01_cam08_b00301,r2,medium,80.24555273385398,3,ransac_failed,prediction-only inlier ratio below frozen threshold,True,,,33,0.3333333333333333,,,,3,0.11149058490991592
egohumans,ego_test_fencing_002_fencing_medium_cam01_cam08_b00301,r3,medium,80.24555273385398,3,ok,,True,12602,29162,2769,0.09495233523077978,0.05757251170648073,0.11847609903298814,0.08362386548224436,,17.25616224692203
egohumans,ego_test_fencing_002_fencing_small_cam03_cam13_b00301,r1,small,26.478785574919005,3,ok,,True,,,,,0.716911256313324,,,3,0.02223360794596374
egohumans,ego_test_fencing_002_fencing_small_cam03_cam13_b00301,r2,small,26.478785574919005,3,ok,,False,,,33,0.7272727272727273,0.12654183304613809,,,3,0.19791192887350917
egohumans,ego_test_fencing_002_fencing_small_cam03_cam13_b00301,r3,small,26.478785574919005,3,ok,,False,11587,10367,3332,0.3214044564483457,0.050715641457775074,0.2739461753641362,0.08040725828546086,,7.354810242075473
egohumans,ego_test_fencing_003_fencing_extreme_cam10_cam07_b00301,r1,extreme,179.63049026315505,3,ok,,True,,,,,3.7803590297698975,,,2,0.0049165121745318174
egohumans,ego_test_fencing_003_fencing_extreme_cam10_cam07_b00301,r2,extreme,179.63049026315505,3,ok,,True,,,22,0.5,0.019895473461587418,,,2,0.0983878648839891
egohumans,ego_test_fencing_003_fencing_extreme_cam10_cam07_b00301,r3,extreme,179.63049026315505,3,ok,,True,52866,34111,9540,0.27967517809504266,0.05823099864844879,0.46820673682976166,0.07801379277740493,,83.24789700680412
egohumans,ego_test_fencing_003_fencing_large_cam11_cam12_b00301,r1,large,127.00912657201151,3,ok,,True,,,,,1.3875880241394043,,,2,0.0049578039906919
egohumans,ego_test_fencing_003_fencing_large_cam11_cam12_b00301,r2,large,127.00912657201151,3,ok,,False,,,22,1.0,0.07121168517878516,,,2,0.14745221193879843
egohumans,ego_test_fencing_003_fencing_large_cam11_cam12_b00301,r3,large,127.00912657201151,3,ok,,True,12464,11088,1333,0.12022005772005773,0.055771460981575365,0.1774891774891775,0.07518328702041177,,9.101472420152277
egohumans,ego_test_fencing_003_fencing_medium_cam08_cam01_b00301,r1,medium,80.24555273385398,3,ok,,True,,,,,1.5041484832763672,,,3,0.006955715827643871
egohumans,ego_test_fencing_003_fencing_medium_cam08_cam01_b00301,r2,medium,80.24555273385398,3,ok,,True,,,33,0.6666666666666666,0.05383874626161358,,,3,0.10193526884540915
egohumans,ego_test_fencing_003_fencing_medium_cam08_cam01_b00301,r3,medium,80.24555273385398,3,icp_failed,prediction-only ICP fitness/residual gate failed,True,22964,11658,847,0.07265397152170183,0.055240206252821125,,,,10.254883134039119
egohumans,ego_test_fencing_003_fencing_small_cam13_cam03_b00301,r1,small,26.478785574919005,3,ok,,True,,,,,0.47986501455307007,,,2,0.005143705988302827
egohumans,ego_test_fencing_003_fencing_small_cam13_cam03_b00301,r2,small,26.478785574919005,3,ok,,True,,,22,1.0,0.12765278465481808,,,2,0.11265751300379634
egohumans,ego_test_fencing_003_fencing_small_cam13_cam03_b00301,r3,small,26.478785574919005,3,ok,,True,10595,8911,3089,0.3466502076085737,0.0508479120780251,0.43182583323981594,0.07496505151165314,,4.200004908023402
egohumans,ego_test_legoassemble_002_legoassemble_extreme_cam04_cam03_b00226,r1,extreme,176.74916252624004,3,ok,,True,,,,,1.8559168577194214,,,3,0.008355170954018831
egohumans,ego_test_legoassemble_002_legoassemble_extreme_cam04_cam03_b00226,r2,extreme,176.74916252624004,3,ok,,False,,,33,0.6666666666666666,0.09738438111377298,,,3,0.09781482303515077
egohumans,ego_test_legoassemble_002_legoassemble_extreme_cam04_cam03_b00226,r3,extreme,176.74916252624004,3,ok,,True,14459,10183,2313,0.22714327801237355,0.055583211316621195,0.3632524796229009,0.07551034507294054,,8.973322433885187
egohumans,ego_test_legoassemble_002_legoassemble_large_cam01_cam05_b00226,r1,large,137.15383521381244,3,ok,,True,,,,,1.5400731563568115,,,2,0.004395375959575176
egohumans,ego_test_legoassemble_002_legoassemble_large_cam01_cam05_b00226,r2,large,137.15383521381244,3,ok,,False,,,22,1.0,0.14547912986285508,,,2,0.15223551099188626
egohumans,ego_test_legoassemble_002_legoassemble_large_cam01_cam05_b00226,r3,large,137.15383521381244,3,ok,,True,11048,13644,1669,0.1223248314277338,0.05589317170673979,0.20961594840222808,0.07884639960138204,,8.085374420043081
egohumans,ego_test_legoassemble_002_legoassemble_medium_cam07_cam05_b00226,r1,medium,88.19512876534553,3,ok,,True,,,,,1.1993975639343262,,,3,0.005356529960408807
egohumans,ego_test_legoassemble_002_legoassemble_medium_cam07_cam05_b00226,r2,medium,88.19512876534553,3,ok,,False,,,33,0.6666666666666666,0.08515478491817113,,,3,0.10114905098453164
egohumans,ego_test_legoassemble_002_legoassemble_medium_cam07_cam05_b00226,r3,medium,88.19512876534553,3,ok,,True,8768,13644,1753,0.1284813837584286,0.05658682074000585,0.2233948988566403,0.08070653396583924,,5.926865983987227
egohumans,ego_test_legoassemble_002_legoassemble_small_cam03_cam05_b00226,r1,small,37.71896481875086,3,ok,,True,,,,,0.5144495368003845,,,3,0.006818542955443263
egohumans,ego_test_legoassemble_002_legoassemble_small_cam03_cam05_b00226,r2,small,37.71896481875086,3,ok,,False,,,33,1.0,0.14617858625993366,,,3,0.15610543102957308
egohumans,ego_test_legoassemble_002_legoassemble_small_cam03_cam05_b00226,r3,small,37.71896481875086,3,ok,,False,11810,13644,3272,0.23981237173849312,0.054802462420376494,0.2958076810319554,0.07200607396672652,,11.206381351221353
egohumans,ego_test_legoassemble_003_legoassemble_extreme_cam03_cam04_b00301,r1,extreme,176.74916252624004,3,ok,,True,,,,,2.063689708709717,,,2,0.004959029145538807
egohumans,ego_test_legoassemble_003_legoassemble_extreme_cam03_cam04_b00301,r2,extreme,176.74916252624004,3,ok,,False,,,22,1.0,0.06574208092997674,,,2,0.11933072307147086
egohumans,ego_test_legoassemble_003_legoassemble_extreme_cam03_cam04_b00301,r3,extreme,176.74916252624004,3,ok,,True,13096,12044,2369,0.19669545001660577,0.054457397710367644,0.2678512122218532,0.0759119891898973,,12.03447228600271
egohumans,ego_test_legoassemble_003_legoassemble_large_cam05_cam01_b00301,r1,large,137.15383521381244,3,ok,,True,,,,,1.4642164707183838,,,2,0.0043793730437755585
egohumans,ego_test_legoassemble_003_legoassemble_large_cam05_cam01_b00301,r2,large,137.15383521381244,3,ok,,True,,,22,1.0,0.07338336116408346,,,2,0.11052626394666731
egohumans,ego_test_legoassemble_003_legoassemble_large_cam05_cam01_b00301,r3,large,137.15383521381244,3,ok,,True,13736,11258,1855,0.1647717178895008,0.05721720282189091,0.27091845798543257,0.08030231822340249,,11.759113739943132
egohumans,ego_test_legoassemble_003_legoassemble_medium_cam05_cam07_b00301,r1,medium,88.19512876534553,3,ok,,True,,,,,1.4548616409301758,,,2,0.010831182822585106
egohumans,ego_test_legoassemble_003_legoassemble_medium_cam05_cam07_b00301,r2,medium,88.19512876534553,3,ok,,True,,,22,0.5,0.008562244348459173,,,2,0.14637170219793916
egohumans,ego_test_legoassemble_003_legoassemble_medium_cam05_cam07_b00301,r3,medium,88.19512876534553,3,ok,,True,13736,9994,2201,0.22023213928357013,0.053483433103407786,0.25255153091855115,0.07641864795001845,,10.702751437900588
egohumans,ego_test_legoassemble_003_legoassemble_small_cam05_cam03_b00301,r1,small,37.71896481875086,3,ok,,True,,,,,1.3644605875015259,,,2,0.0036969080101698637
egohumans,ego_test_legoassemble_003_legoassemble_small_cam05_cam03_b00301,r2,small,37.71896481875086,3,ok,,True,,,22,0.9545454545454546,0.1032858898070297,,,2,0.1016234690323472
egohumans,ego_test_legoassemble_003_legoassemble_small_cam05_cam03_b00301,r3,small,37.71896481875086,3,ok,,True,13736,10549,1883,0.17850033178500332,0.05502344035633616,0.28125888709830316,0.07607472263844331,,6.775697339093313
egohumans,ego_test_legoassemble_004_legoassemble_extreme_cam03_cam04_b00301,r1,extreme,176.74916252624004,3,ok,,True,,,,,2.4213058948516846,,,3,0.0054518659599125385
egohumans,ego_test_legoassemble_004_legoassemble_extreme_cam03_cam04_b00301,r2,extreme,176.74916252624004,3,ok,,False,,,33,0.696969696969697,0.0810375122431083,,,3,0.1010820739902556
egohumans,ego_test_legoassemble_004_legoassemble_extreme_cam03_cam04_b00301,r3,extreme,176.74916252624004,3,ok,,True,13341,11730,2135,0.18201193520886616,0.055883036275996736,0.24901960784313726,0.07384625445003863,,7.705733665963635
egohumans,ego_test_legoassemble_004_legoassemble_large_cam05_cam01_b00301,r1,large,137.15383521381244,3,ok,,True,,,,,1.9586762189865112,,,2,0.0040327319875359535
egohumans,ego_test_legoassemble_004_legoassemble_large_cam05_cam01_b00301,r2,large,137.15383521381244,3,ok,,True,,,22,1.0,0.10399529008146362,,,2,0.0928619799669832
egohumans,ego_test_legoassemble_004_legoassemble_large_cam05_cam01_b00301,r3,large,137.15383521381244,3,ok,,True,9556,11204,1245,0.11112102820421278,0.05498520518953167,0.1873438057836487,0.07948751840524106,,5.537496499950066
egohumans,ego_test_legoassemble_004_legoassemble_medium_cam07_cam05_b00301,r1,medium,88.19512876534553,3,ok,,True,,,,,1.0548895597457886,,,2,0.004607463022693992
egohumans,ego_test_legoassemble_004_legoassemble_medium_cam07_cam05_b00301,r2,medium,88.19512876534553,3,ok,,True,,,22,0.5,0.00396516869303207,,,2,0.11372739588841796
egohumans,ego_test_legoassemble_004_legoassemble_medium_cam07_cam05_b00301,r3,medium,88.19512876534553,3,ok,,True,16347,12239,3857,0.31514012582727347,0.05601286791750274,0.44611487866655775,0.07791231394865529,,11.04995322204195
egohumans,ego_test_legoassemble_004_legoassemble_small_cam03_cam05_b00301,r1,small,37.71896481875086,3,ok,,True,,,,,0.7611010670661926,,,3,0.01271869894117117
egohumans,ego_test_legoassemble_004_legoassemble_small_cam03_cam05_b00301,r2,small,37.71896481875086,3,ok,,False,,,33,0.6666666666666666,0.0759837441387746,,,3,0.15793068590573967
egohumans,ego_test_legoassemble_004_legoassemble_small_cam03_cam05_b00301,r3,small,37.71896481875086,3,ok,,True,13341,12239,2615,0.21366124683389165,0.05634919772598338,0.2974916251327723,0.07521798202860086,,11.558673129882663
egohumans,ego_test_tagging_002_tagging_extreme_cam06_cam05_b00111,r1,extreme,168.44062341745672,4,ok,,True,,,,,2.851179838180542,,,3,0.009303895989432931
egohumans,ego_test_tagging_002_tagging_extreme_cam06_cam05_b00111,r2,extreme,168.44062341745672,4,ok,,True,,,33,0.6060606060606061,0.0997123920966618,,,3,0.13737572310492396
egohumans,ego_test_tagging_002_tagging_extreme_cam06_cam05_b00111,r3,extreme,168.44062341745672,4,ok,,True,53010,19553,2357,0.12054416202117323,0.056276812937218125,0.21331764946555515,0.07964637044595654,,37.56532884389162
egohumans,ego_test_tagging_002_tagging_large_cam07_cam08_b00111,r1,large,133.24529135600875,4,ok,,True,,,,,0.0,,,1,0.0037236360367387533
egohumans,ego_test_tagging_002_tagging_large_cam07_cam08_b00111,r2,large,133.24529135600875,4,ok,,True,,,11,1.0,0.014707458512730148,,,1,0.10000005201436579
egohumans,ego_test_tagging_002_tagging_large_cam07_cam08_b00111,r3,large,133.24529135600875,4,ok,,True,37721,29500,2718,0.09213559322033898,0.0578975447304699,0.1683728813559322,0.08003058037153878,,49.96178243821487
egohumans,ego_test_tagging_002_tagging_medium_cam02_cam04_b00111,r1,medium,84.48502099585055,4,ok,,True,,,,,2.4642856121063232,,,4,0.008132484974339604
egohumans,ego_test_tagging_002_tagging_medium_cam02_cam04_b00111,r2,medium,84.48502099585055,4,ok,,False,,,44,0.5,0.10393419476216095,,,4,0.09901848807930946
egohumans,ego_test_tagging_002_tagging_medium_cam02_cam04_b00111,r3,medium,84.48502099585055,4,icp_failed,prediction-only ICP fitness/residual gate failed,True,43216,27129,905,0.033359135979947656,0.05598037523661035,,,,44.298272175947204
egohumans,ego_test_tagging_002_tagging_small_cam02_cam06_b00111,r1,small,42.21388742145035,4,ok,,True,,,,,1.6515154838562012,,,3,0.006783497054129839
egohumans,ego_test_tagging_002_tagging_small_cam02_cam06_b00111,r2,small,42.21388742145035,4,ransac_failed,prediction-only inlier ratio below frozen threshold,True,,,33,0.3333333333333333,,,,3,0.09396963682956994
egohumans,ego_test_tagging_002_tagging_small_cam02_cam06_b00111,r3,small,42.21388742145035,4,icp_failed,prediction-only ICP fitness/residual gate failed,True,43216,51058,1094,0.021426612871636178,0.05777590147286521,,,,60.17724635382183
egohumans,ego_test_tagging_003_tagging_extreme_cam05_cam06_b00156,r1,extreme,168.44062341745672,4,ok,,True,,,,,3.2753124237060547,,,4,0.011482465080916882
egohumans,ego_test_tagging_003_tagging_extreme_cam05_cam06_b00156,r2,extreme,168.44062341745672,4,ok,,True,,,44,0.5,0.03728853071716764,,,4,0.17037062416784465
egohumans,ego_test_tagging_003_tagging_extreme_cam05_cam06_b00156,r3,extreme,168.44062341745672,4,icp_failed,prediction-only ICP fitness/residual gate failed,True,27949,44046,2145,0.04869908731780411,0.05593262942506807,,,,41.3382447748445
egohumans,ego_test_tagging_003_tagging_large_cam07_cam08_b00156,r1,large,133.24529135600875,4,ok,,True,,,,,1.153367042541504,,,2,0.0062350190710276365
egohumans,ego_test_tagging_003_tagging_large_cam07_cam08_b00156,r2,large,133.24529135600875,4,ok,,True,,,22,0.8636363636363636,0.10104603269862877,,,2,0.129170784028247
egohumans,ego_test_tagging_003_tagging_large_cam07_cam08_b00156,r3,large,133.24529135600875,4,ok,,True,47486,21067,1951,0.09260929415673802,0.05679553378067459,0.17415863673043147,0.08234012637450108,,38.49334269808605
egohumans,ego_test_tagging_003_tagging_medium_cam04_cam02_b00156,r1,medium,84.48502099585055,4,ok,,True,,,,,1.5446885824203491,,,3,0.013273997930809855
egohumans,ego_test_tagging_003_tagging_medium_cam04_cam02_b00156,r2,medium,84.48502099585055,4,ok,,True,,,33,0.9696969696969697,0.14548497560786144,,,3,0.11984039098024368
egohumans,ego_test_tagging_003_tagging_medium_cam04_cam02_b00156,r3,medium,84.48502099585055,4,icp_failed,prediction-only ICP fitness/residual gate failed,True,44493,34358,2292,0.06670935444437977,0.055273689231599615,,,,51.34808344813064
egohumans,ego_test_tagging_003_tagging_small_cam06_cam02_b00156,r1,small,42.21388742145035,4,ok,,True,,,,,0.9096232056617737,,,3,0.008412003982812166
egohumans,ego_test_tagging_003_tagging_small_cam06_cam02_b00156,r2,small,42.21388742145035,4,ok,,True,,,33,0.6666666666666666,0.05205998776974061,,,3,0.1135736380238086
egohumans,ego_test_tagging_003_tagging_small_cam06_cam02_b00156,r3,small,42.21388742145035,4,icp_failed,prediction-only ICP fitness/residual gate failed,True,56781,34358,1295,0.03769136736713429,0.05880100759186726,,,,55.51594551606104
egohumans,ego_test_tagging_005_tagging_extreme_cam05_cam06_b00221,r1,extreme,168.44062341745672,4,ok,,True,,,,,2.9792380332946777,,,4,0.010339319938793778
egohumans,ego_test_tagging_005_tagging_extreme_cam05_cam06_b00221,r2,extreme,168.44062341745672,4,ok,,True,,,44,0.4772727272727273,0.09925320577649903,,,4,0.11843783897347748
egohumans,ego_test_tagging_005_tagging_extreme_cam05_cam06_b00221,r3,extreme,168.44062341745672,4,ok,,True,29041,51238,4155,0.08109215816386275,0.056234812420427396,0.13683203872126157,0.0801502395642096,,69.16697578900494
egohumans,ego_test_tagging_005_tagging_large_cam07_cam08_b00221,r1,large,133.24529135600875,4,ok,,True,,,,,2.328049421310425,,,3,0.006958048092201352
egohumans,ego_test_tagging_005_tagging_large_cam07_cam08_b00221,r2,large,133.24529135600875,4,ransac_failed,prediction-only inlier ratio below frozen threshold,True,,,33,0.3333333333333333,,,,3,0.10411551198922098
egohumans,ego_test_tagging_005_tagging_large_cam07_cam08_b00221,r3,large,133.24529135600875,4,ok,,True,65456,32272,2925,0.09063584531482399,0.05686176899212935,0.15053296975706495,0.07889218551824571,,96.1547427601181
egohumans,ego_test_tagging_005_tagging_medium_cam02_cam04_b00221,r1,medium,84.48502099585055,4,ok,,True,,,,,2.880136728286743,,,3,0.008160084951668978
egohumans,ego_test_tagging_005_tagging_medium_cam02_cam04_b00221,r2,medium,84.48502099585055,4,ok,,True,,,33,0.6666666666666666,0.05223047937269803,,,3,0.11653559189289808
egohumans,ego_test_tagging_005_tagging_medium_cam02_cam04_b00221,r3,medium,84.48502099585055,4,icp_failed,prediction-only ICP fitness/residual gate failed,True,46744,46718,2776,0.059420351898625795,0.055410741386957334,,,,97.412074143067
egohumans,ego_test_tagging_005_tagging_small_cam02_cam06_b00221,r1,small,42.21388742145035,4,ok,,True,,,,,1.4756437540054321,,,4,0.010550773004069924
egohumans,ego_test_tagging_005_tagging_small_cam02_cam06_b00221,r2,small,42.21388742145035,4,ok,,True,,,44,0.5,0.04409934757721689,,,4,0.1333809948991984
egohumans,ego_test_tagging_005_tagging_small_cam02_cam06_b00221,r3,small,42.21388742145035,4,icp_failed,prediction-only ICP fitness/residual gate failed,True,46744,51238,2267,0.04424450603068036,0.056333384982376805,,,,107.18004265613854
egohumans,ego_test_tagging_006_tagging_extreme_cam05_cam06_b00186,r1,extreme,168.44062341745672,4,ok,,True,,,,,3.125141143798828,,,3,0.008221806958317757
egohumans,ego_test_tagging_006_tagging_extreme_cam05_cam06_b00186,r2,extreme,168.44062341745672,4,ransac_failed,prediction-only inlier ratio below frozen threshold,True,,,33,0.3333333333333333,,,,3,0.1134842149913311
egohumans,ego_test_tagging_006_tagging_extreme_cam05_cam06_b00186,r3,extreme,168.44062341745672,4,icp_failed,prediction-only ICP fitness/residual gate failed,True,24143,68791,761,0.011062493640156415,0.0573458129168237,,,,63.14401194406673
egohumans,ego_test_tagging_006_tagging_large_cam08_cam07_b00186,r1,large,133.24529135600875,4,ok,,True,,,,,3.935667037963867,,,3,0.01562063000164926
egohumans,ego_test_tagging_006_tagging_large_cam08_cam07_b00186,r2,large,133.24529135600875,4,ransac_failed,prediction-only inlier ratio below frozen threshold,True,,,33,0.3333333333333333,,,,3,0.1865235201548785
egohumans,ego_test_tagging_006_tagging_large_cam08_cam07_b00186,r3,large,133.24529135600875,4,icp_failed,prediction-only ICP fitness/residual gate failed,True,22433,73179,1967,0.026879295972888396,0.056813216431987376,,,,93.46220700396225
egohumans,ego_test_tagging_006_tagging_medium_cam02_cam04_b00186,r1,medium,84.48502099585055,4,ok,,True,,,,,2.200421094894409,,,3,0.007006867090240121
egohumans,ego_test_tagging_006_tagging_medium_cam02_cam04_b00186,r2,medium,84.48502099585055,4,ok,,True,,,33,0.5757575757575758,0.15945898674745593,,,3,0.10954767582006752
